region,provincia,ciudad,dni,candidato,esvalido
Huánuco,Lauricocha ,Jesús,46882515,Wendy Douglas,0
Huánuco,Lauricocha ,Jesús,25737819,Edith Rodriguez,1
Huánuco,Lauricocha ,Jesús,51352841,Bertha Allton,1
Huánuco,Lauricocha ,Jesús,84884447,Andy King,0
Huánuco,Lauricocha ,Jesús,29087959,Andy King,1
Huánuco,Lauricocha ,Jesús,26028528,Darlene Gooch,1
Huánuco,Lauricocha ,Jesús,14532497,Edith Rodriguez,0
Huánuco,Lauricocha ,Jesús,60751899,Rusty Anderson,0
Huánuco,Lauricocha ,Jesús,84100792,Andy King,0
Huánuco,Lauricocha ,Jesús,76500209,Margaret Mikula,1
Huánuco,Lauricocha ,Jesús,23979274,Darlene Gooch,0
Huánuco,Lauricocha ,Jesús,66161887,Margaret Mikula,0
Huánuco,Lauricocha ,Jesús,43022203,Andy King,1
Huánuco,Lauricocha ,Jesús,77901538,Darryl Briley,1
Huánuco,Lauricocha ,Jesús,82771091,Bertha Allton,1
Huánuco,Lauricocha ,Jesús,42439456,Wendy Douglas,0
Huánuco,Lauricocha ,Jesús,13393576,Andy King,0
Huánuco,Lauricocha ,Jesús,73837466,Denise Lyons,1
Huánuco,Lauricocha ,Jesús,10571317,Darlene Gooch,0
Huánuco,Lauricocha ,Jesús,64788136,Darryl Briley,1
Huánuco,Lauricocha ,Jesús,32762980,Denise Lyons,1
Huánuco,Lauricocha ,Jesús,69508535,Margaret Mikula,1
Huánuco,Lauricocha ,Jesús,79545047,Margaret Mikula,1
Huánuco,Lauricocha ,Jesús,88362332,Van Sirwet,0
Huánuco,Lauricocha ,Jesús,70395210,Darryl Briley,0
Huánuco,Lauricocha ,Jesús,63503661,Darryl Briley,1
Huánuco,Lauricocha ,Jesús,62900651,Andy King,0
Huánuco,Lauricocha ,Jesús,32675837,Denise Lyons,0
Huánuco,Lauricocha ,Jesús,45345205,Wendy Douglas,1
Huánuco,Lauricocha ,Jesús,42579746,Wendy Douglas,1
Huánuco,Lauricocha ,Jesús,41200286,Andy King,0
Huánuco,Lauricocha ,Jesús,51077386,Andy King,0
Huánuco,Lauricocha ,Jesús,64485926,Edith Rodriguez,0
Huánuco,Lauricocha ,Jesús,13896751,Denise Lyons,0
Huánuco,Lauricocha ,Jesús,28878490,Edith Rodriguez,0
Huánuco,Lauricocha ,Jesús,58464564,Wendy Douglas,0
Huánuco,Lauricocha ,Jesús,75792847,Darlene Gooch,0
Huánuco,Lauricocha ,Jesús,56266330,Rusty Anderson,1
Huánuco,Lauricocha ,Jesús,11942115,Darlene Gooch,0
Huánuco,Lauricocha ,Jesús,17933585,Margaret Mikula,1
Huánuco,Lauricocha ,Jesús,18727855,Wendy Douglas,0
Huánuco,Lauricocha ,Jesús,32058036,Darlene Gooch,1
Huánuco,Lauricocha ,Jesús,12142450,Edith Rodriguez,0
Huánuco,Lauricocha ,Jesús,68266850,Darryl Briley,0
Huánuco,Lauricocha ,Jesús,89801479,Andy King,1
Huánuco,Lauricocha ,Jesús,89720298,Rusty Anderson,0
Huánuco,Lauricocha ,Jesús,31203278,Van Sirwet,1
Huánuco,Lauricocha ,Jesús,87238808,Bertha Allton,1
Huánuco,Lauricocha ,Jesús,80378163,Edith Rodriguez,1
Huánuco,Lauricocha ,Jesús,39928224,Margaret Mikula,0
Huánuco,Lauricocha ,Jesús,41915039,Edith Rodriguez,1
Huánuco,Lauricocha ,Jesús,42989427,Margaret Mikula,1
Huánuco,Lauricocha ,Jesús,31578719,Bertha Allton,1
Huánuco,Lauricocha ,Jesús,12427135,Denise Lyons,0
Huánuco,Lauricocha ,Jesús,53432730,Bertha Allton,0
Huánuco,Lauricocha ,Jesús,39765944,Denise Lyons,1
Huánuco,Lauricocha ,Jesús,43175918,Edith Rodriguez,1
Huánuco,Lauricocha ,Jesús,89251018,Margaret Mikula,0
Huánuco,Lauricocha ,Jesús,18503180,Bertha Allton,1
Huánuco,Lauricocha ,Jesús,63758363,Denise Lyons,0
Huánuco,Lauricocha ,Jesús,67016322,Darryl Briley,0
Huánuco,Lauricocha ,Jesús,80314480,Wendy Douglas,1
Huánuco,Lauricocha ,Jesús,33319561,Edith Rodriguez,0
Huánuco,Lauricocha ,Jesús,37299632,Margaret Mikula,1
Huánuco,Lauricocha ,Jesús,75757369,Margaret Mikula,0
Huánuco,Lauricocha ,Jesús,76974983,Van Sirwet,1
Huánuco,Lauricocha ,Jesús,44841115,Darlene Gooch,1
