region,provincia,ciudad,dni,candidato,esvalido
Junín,Chanchamayo ,Chanchamayo,59339605,Chelsea Holden,1
Junín,Chanchamayo ,Chanchamayo,71989888,Robert Lloyd,0
Junín,Chanchamayo ,Chanchamayo,58129210,Justin Schneider,1
Junín,Chanchamayo ,Chanchamayo,84706810,Lawrence Federgreen,0
Junín,Chanchamayo ,Chanchamayo,40941275,Justin Schneider,0
Junín,Chanchamayo ,Chanchamayo,83125476,Chelsea Holden,1
Junín,Chanchamayo ,Chanchamayo,44521369,Robert Lloyd,1
Junín,Chanchamayo ,Chanchamayo,46813854,Robert Lloyd,0
Junín,Chanchamayo ,Chanchamayo,55182586,Justin Schneider,0
Junín,Chanchamayo ,Chanchamayo,73246433,Lawrence Federgreen,0
Junín,Chanchamayo ,Chanchamayo,18962063,Charles Bradley,1
Junín,Chanchamayo ,Chanchamayo,72722769,Lawrence Federgreen,1
Junín,Chanchamayo ,Chanchamayo,58207021,Lawrence Federgreen,1
Junín,Chanchamayo ,Chanchamayo,68314692,Lawrence Federgreen,1
Junín,Chanchamayo ,Chanchamayo,66640433,Charles Bradley,0
Junín,Chanchamayo ,Chanchamayo,84746849,Justin Schneider,0
Junín,Chanchamayo ,Chanchamayo,87302515,Louella Cardinale,1
Junín,Chanchamayo ,Chanchamayo,69745619,Justin Schneider,0
Junín,Chanchamayo ,Chanchamayo,75376132,Lawrence Federgreen,1
Junín,Chanchamayo ,Chanchamayo,57916798,James Harmon,1
Junín,Chanchamayo ,Chanchamayo,75495522,Robert Lloyd,1
Junín,Chanchamayo ,Chanchamayo,60801192,Lawrence Federgreen,1
Junín,Chanchamayo ,Chanchamayo,89965964,Justin Schneider,1
Junín,Chanchamayo ,Chanchamayo,51929028,Justin Schneider,1
Junín,Chanchamayo ,Chanchamayo,41121464,Chelsea Holden,0
Junín,Chanchamayo ,Chanchamayo,46889994,Robert Lloyd,0
Junín,Chanchamayo ,Chanchamayo,50744366,Robert Lloyd,0
Junín,Chanchamayo ,Chanchamayo,87345684,Lawrence Federgreen,0
Junín,Chanchamayo ,Chanchamayo,87475142,Robert Lloyd,0
Junín,Chanchamayo ,Chanchamayo,21635137,Lawrence Federgreen,1
Junín,Chanchamayo ,Chanchamayo,88551736,Charles Bradley,1
Junín,Chanchamayo ,Chanchamayo,82469790,Charles Bradley,0
Junín,Chanchamayo ,Chanchamayo,37986375,James Harmon,0
Junín,Chanchamayo ,Chanchamayo,43342823,Chelsea Holden,0
Junín,Chanchamayo ,Chanchamayo,61075403,Louella Cardinale,1
Junín,Chanchamayo ,Chanchamayo,54482487,Justin Schneider,0
Junín,Chanchamayo ,Chanchamayo,23622972,James Harmon,0
Junín,Chanchamayo ,Chanchamayo,45393439,Charles Bradley,1
Junín,Chanchamayo ,Chanchamayo,74690915,James Harmon,1
Junín,Chanchamayo ,Chanchamayo,19720831,Louella Cardinale,0
