region,provincia,ciudad,dni,candidato,esvalido
Ayacucho,Huanta,Huanta,30865590,Norma Herrera,0
Ayacucho,Huanta,Huanta,45819900,Jean Meyer,1
Ayacucho,Huanta,Huanta,80245403,Martha Cordova,1
Ayacucho,Huanta,Huanta,70081229,Martha Cordova,0
Ayacucho,Huanta,Huanta,25018760,Jean Meyer,0
Ayacucho,Huanta,Huanta,85090138,Pearlene Dobrinin,0
Ayacucho,Huanta,Huanta,28811611,Rex Dennis,1
Ayacucho,Huanta,Huanta,12608053,Pearlene Dobrinin,0
Ayacucho,Huanta,Huanta,39774970,Rex Dennis,0
Ayacucho,Huanta,Huanta,46513491,Margaret Anderson,1
Ayacucho,Huanta,Huanta,18276640,Pearlene Dobrinin,0
Ayacucho,Huanta,Huanta,58611194,Rex Dennis,1
Ayacucho,Huanta,Huanta,78029578,Jane Bragg,0
Ayacucho,Huanta,Huanta,25916046,Dorothy Myers,0
Ayacucho,Huanta,Huanta,85091086,Pearlene Dobrinin,0
Ayacucho,Huanta,Huanta,45701336,Martha Cordova,0
Ayacucho,Huanta,Huanta,10809965,Margaret Anderson,1
Ayacucho,Huanta,Huanta,46854176,Rex Dennis,1
Ayacucho,Huanta,Huanta,50371732,Rex Dennis,0
Ayacucho,Huanta,Huanta,10658032,Jane Bragg,0
Ayacucho,Huanta,Huanta,52440235,Norma Herrera,1
Ayacucho,Huanta,Huanta,46877542,Jane Bragg,1
Ayacucho,Huanta,Huanta,64357995,Jane Bragg,0
Ayacucho,Huanta,Huanta,63535946,Colton Sharpe,1
Ayacucho,Huanta,Huanta,41485565,Rex Dennis,1
Ayacucho,Huanta,Huanta,43858039,Martha Cordova,0
Ayacucho,Huanta,Huanta,71961705,Dorothy Myers,1
Ayacucho,Huanta,Huanta,29216551,Martha Cordova,1
Ayacucho,Huanta,Huanta,38510847,Rex Dennis,1
Ayacucho,Huanta,Huanta,60600512,Margaret Anderson,1
Ayacucho,Huanta,Huanta,46426258,Margaret Anderson,0
Ayacucho,Huanta,Huanta,87603534,Martha Cordova,0
Ayacucho,Huanta,Huanta,89622156,Martha Cordova,0
Ayacucho,Huanta,Huanta,89277708,Martha Cordova,1
Ayacucho,Huanta,Huanta,87667469,Todd Corsi,1
Ayacucho,Huanta,Huanta,80128635,Dorothy Myers,1
Ayacucho,Huanta,Huanta,70402542,Todd Corsi,0
Ayacucho,Huanta,Huanta,63296667,Pearlene Dobrinin,0
Ayacucho,Huanta,Huanta,38368478,Jane Bragg,1
Ayacucho,Huanta,Huanta,79012482,Jean Meyer,1
Ayacucho,Huanta,Huanta,40938708,Todd Corsi,0
