region,provincia,ciudad,dni,candidato,esvalido
Áncash,Aija,Aija,39480786,Michael Otano,0
Áncash,Aija,Aija,43355976,Michael Otano,0
Áncash,Aija,Aija,72505181,Mary Hill,1
Áncash,Aija,Aija,16950935,Michael Otano,1
Áncash,Aija,Aija,78039619,Mary Hill,1
Áncash,Aija,Aija,88455172,Ethel Hickok,1
Áncash,Aija,Aija,82576450,Oscar Steele,0
Áncash,Aija,Aija,14401708,Ethel Hickok,1
Áncash,Aija,Aija,58751941,Mary Hill,0
Áncash,Aija,Aija,75255826,Michael Otano,0
Áncash,Aija,Aija,11995293,Oscar Steele,0
Áncash,Aija,Aija,12621431,Mary Hill,0
Áncash,Aija,Aija,32886107,Oscar Steele,1
Áncash,Aija,Aija,20135479,Oscar Steele,0
Áncash,Aija,Aija,61114121,Michael Otano,0
Áncash,Aija,Aija,27196633,Mary Hill,0
Áncash,Aija,Aija,50418695,Mary Hill,1
Áncash,Aija,Aija,81787427,Oscar Steele,0
Áncash,Aija,Aija,64579106,Oscar Steele,0
Áncash,Aija,Aija,81894648,Ethel Hickok,0
Áncash,Aija,Aija,62515038,Oscar Steele,1
Áncash,Aija,Aija,64684432,Mary Hill,0
Áncash,Aija,Aija,63465771,Ethel Hickok,0
Áncash,Aija,Aija,13413927,Ethel Hickok,1
Áncash,Aija,Aija,34825323,Oscar Steele,1
Áncash,Aija,Aija,36912509,Oscar Steele,1
Áncash,Aija,Aija,53791231,Mary Hill,1
Áncash,Aija,Aija,15021690,Oscar Steele,1
Áncash,Aija,Aija,52601569,Oscar Steele,1
Áncash,Aija,Aija,59273275,Oscar Steele,1
Áncash,Aija,Aija,67099473,Mary Hill,1
Áncash,Aija,Aija,89496407,Mary Hill,1
Áncash,Aija,Aija,68911832,Oscar Steele,0
Áncash,Aija,Aija,30444549,Oscar Steele,1
Áncash,Aija,Aija,63604372,Ethel Hickok,0
Áncash,Aija,Aija,58180895,Mary Hill,1
Áncash,Aija,Aija,70131315,Michael Otano,1
Áncash,Aija,Aija,44275508,Mary Hill,0
Áncash,Aija,Aija,12127058,Ethel Hickok,1
Áncash,Aija,Aija,83135541,Michael Otano,1
Áncash,Aija,Aija,28733953,Ethel Hickok,1
Áncash,Aija,Aija,57082371,Oscar Steele,1
Áncash,Aija,Aija,30962329,Oscar Steele,0
Áncash,Aija,Aija,53326411,Ethel Hickok,0
Áncash,Aija,Aija,32927991,Ethel Hickok,1
Áncash,Aija,Aija,88448392,Ethel Hickok,0
Áncash,Aija,Aija,88225527,Michael Otano,0
Áncash,Aija,Aija,58016320,Ethel Hickok,0
Áncash,Aija,Aija,37135339,Ethel Hickok,1
Áncash,Aija,Aija,89979956,Mary Hill,0
Áncash,Aija,Aija,76647735,Oscar Steele,1
Áncash,Aija,Aija,52519203,Oscar Steele,0
Áncash,Aija,Aija,19438380,Mary Hill,1
Áncash,Aija,Aija,87941970,Michael Otano,1
Áncash,Aija,Aija,67859152,Mary Hill,1
Áncash,Aija,Aija,45244979,Ethel Hickok,1
Áncash,Aija,Aija,69688597,Mary Hill,1
Áncash,Aija,Aija,63952316,Michael Otano,0
Áncash,Aija,Aija,16550095,Ethel Hickok,0
Áncash,Aija,Aija,35603310,Ethel Hickok,1
Áncash,Aija,Aija,18301619,Mary Hill,0
Áncash,Aija,Aija,26645414,Mary Hill,0
Áncash,Aija,Aija,67319025,Michael Otano,1
Áncash,Aija,Aija,60359636,Mary Hill,1
Áncash,Aija,Aija,53659369,Ethel Hickok,0
Áncash,Aija,Aija,65045351,Ethel Hickok,0
Áncash,Aija,Aija,59294882,Ethel Hickok,1
Áncash,Aija,Aija,19366246,Oscar Steele,0
Áncash,Aija,Aija,53773513,Oscar Steele,0
Áncash,Aija,Aija,47520747,Mary Hill,1
Áncash,Aija,Aija,55664340,Oscar Steele,0
Áncash,Aija,Aija,17987784,Mary Hill,1
Áncash,Aija,Aija,57547603,Ethel Hickok,1
Áncash,Aija,Aija,57808803,Michael Otano,0
Áncash,Aija,Aija,36775593,Oscar Steele,1
Áncash,Aija,Aija,71398411,Michael Otano,1
Áncash,Aija,Aija,89185805,Michael Otano,1
Áncash,Aija,Aija,10455055,Ethel Hickok,1
Áncash,Aija,Aija,85886352,Ethel Hickok,1
Áncash,Aija,Aija,69032979,Michael Otano,0
Áncash,Aija,Aija,10697168,Oscar Steele,0
Áncash,Aija,Aija,47053797,Ethel Hickok,0
Áncash,Aija,Aija,58807727,Oscar Steele,1
Áncash,Aija,Aija,69094296,Oscar Steele,1
Áncash,Aija,Aija,27038677,Oscar Steele,1
Áncash,Aija,Aija,10347086,Ethel Hickok,1
Áncash,Aija,Aija,53120737,Oscar Steele,1
Áncash,Aija,Aija,69557069,Michael Otano,0
Áncash,Aija,Aija,58956972,Oscar Steele,1
Áncash,Aija,Aija,54330831,Michael Otano,0
Áncash,Aija,Aija,64323288,Michael Otano,1
