region,provincia,ciudad,dni,candidato,esvalido
Lima,Cajatambo ,Cajatambo,18751752,Shane Robinson,0
Lima,Cajatambo ,Cajatambo,33842654,Leonard Kato,0
Lima,Cajatambo ,Cajatambo,10274434,Justin Garza,0
Lima,Cajatambo ,Cajatambo,29117571,Adam Foster,1
Lima,Cajatambo ,Cajatambo,21924128,Justin Green,1
Lima,Cajatambo ,Cajatambo,10228902,Joseph Burrell,1
Lima,Cajatambo ,Cajatambo,48565801,Brenda Monroe,1
Lima,Cajatambo ,Cajatambo,55229559,Brenda Monroe,0
Lima,Cajatambo ,Cajatambo,13027871,Justin Green,1
Lima,Cajatambo ,Cajatambo,19116693,Leonard Kato,0
Lima,Cajatambo ,Cajatambo,32602891,Justin Green,1
Lima,Cajatambo ,Cajatambo,12139302,Shane Robinson,1
Lima,Cajatambo ,Cajatambo,34470377,Justin Garza,1
Lima,Cajatambo ,Cajatambo,11975453,Justin Garza,1
Lima,Cajatambo ,Cajatambo,69197046,Brenda Monroe,1
Lima,Cajatambo ,Cajatambo,14434593,Brenda Monroe,1
Lima,Cajatambo ,Cajatambo,15418909,Brenda Monroe,0
Lima,Cajatambo ,Cajatambo,14864033,Joseph Burrell,0
Lima,Cajatambo ,Cajatambo,47773960,Joseph Lawson,1
Lima,Cajatambo ,Cajatambo,74657270,Joseph Burrell,1
Lima,Cajatambo ,Cajatambo,15106373,Joseph Burrell,0
Lima,Cajatambo ,Cajatambo,87055901,Joseph Burrell,0
Lima,Cajatambo ,Cajatambo,60818069,Joseph Burrell,1
Lima,Cajatambo ,Cajatambo,12723604,Leonard Kato,1
Lima,Cajatambo ,Cajatambo,23138765,Joseph Burrell,0
Lima,Cajatambo ,Cajatambo,26874380,Leonard Kato,1
Lima,Cajatambo ,Cajatambo,82822077,Shane Robinson,0
Lima,Cajatambo ,Cajatambo,54215813,Leonard Kato,0
Lima,Cajatambo ,Cajatambo,46468349,Adam Foster,0
Lima,Cajatambo ,Cajatambo,32831895,Justin Garza,1
Lima,Cajatambo ,Cajatambo,77235915,Joseph Lawson,0
Lima,Cajatambo ,Cajatambo,52444867,Joseph Burrell,1
Lima,Cajatambo ,Cajatambo,66191915,Joseph Burrell,0
Lima,Cajatambo ,Cajatambo,27595002,Joseph Burrell,0
Lima,Cajatambo ,Cajatambo,87088633,Adam Foster,1
Lima,Cajatambo ,Cajatambo,10757501,Joseph Burrell,0
Lima,Cajatambo ,Cajatambo,58252847,Joseph Burrell,0
Lima,Cajatambo ,Cajatambo,42167404,Justin Green,0
Lima,Cajatambo ,Cajatambo,28737402,Joseph Burrell,0
Lima,Cajatambo ,Cajatambo,16658488,Brenda Monroe,0
Lima,Cajatambo ,Cajatambo,27252643,Justin Green,1
Lima,Cajatambo ,Cajatambo,77270606,Justin Garza,0
Lima,Cajatambo ,Cajatambo,74594099,Leonard Kato,1
Lima,Cajatambo ,Cajatambo,58355606,Justin Garza,1
Lima,Cajatambo ,Cajatambo,29788453,Justin Green,1
Lima,Cajatambo ,Cajatambo,16039023,Justin Garza,1
Lima,Cajatambo ,Cajatambo,56183614,Justin Green,0
Lima,Cajatambo ,Cajatambo,25232493,Adam Foster,0
Lima,Cajatambo ,Cajatambo,33641980,Justin Garza,0
Lima,Cajatambo ,Cajatambo,70349441,Brenda Monroe,0
Lima,Cajatambo ,Cajatambo,77975246,Shane Robinson,0
Lima,Cajatambo ,Cajatambo,54496147,Joseph Lawson,1
Lima,Cajatambo ,Cajatambo,64314800,Leonard Kato,0
Lima,Cajatambo ,Cajatambo,42811473,Justin Green,0
Lima,Cajatambo ,Cajatambo,19583848,Shane Robinson,0
Lima,Cajatambo ,Cajatambo,52883490,Joseph Burrell,0
Lima,Cajatambo ,Cajatambo,82619408,Joseph Lawson,1
Lima,Cajatambo ,Cajatambo,45767984,Joseph Burrell,1
Lima,Cajatambo ,Cajatambo,56929613,Joseph Lawson,1
Lima,Cajatambo ,Cajatambo,87106338,Justin Green,1
Lima,Cajatambo ,Cajatambo,49351231,Leonard Kato,1
Lima,Cajatambo ,Cajatambo,56047138,Justin Green,1
Lima,Cajatambo ,Cajatambo,65361640,Shane Robinson,0
Lima,Cajatambo ,Cajatambo,50421188,Brenda Monroe,0
Lima,Cajatambo ,Cajatambo,50211590,Leonard Kato,1
Lima,Cajatambo ,Cajatambo,35195513,Joseph Burrell,0
Lima,Cajatambo ,Cajatambo,54131614,Adam Foster,0
Lima,Cajatambo ,Cajatambo,80512191,Joseph Lawson,0
Lima,Cajatambo ,Cajatambo,79568399,Joseph Lawson,0
Lima,Cajatambo ,Cajatambo,59342203,Joseph Burrell,1
Lima,Cajatambo ,Cajatambo,46663866,Justin Garza,0
Lima,Cajatambo ,Cajatambo,10323710,Justin Garza,0
Lima,Cajatambo ,Cajatambo,49716459,Justin Garza,0
Lima,Cajatambo ,Cajatambo,22232498,Justin Garza,1
Lima,Cajatambo ,Cajatambo,69973124,Joseph Burrell,0
Lima,Cajatambo ,Cajatambo,39367293,Joseph Lawson,1
Lima,Cajatambo ,Cajatambo,50779048,Brenda Monroe,1
Lima,Cajatambo ,Cajatambo,79213316,Leonard Kato,0
Lima,Cajatambo ,Cajatambo,22185071,Shane Robinson,1
Lima,Cajatambo ,Cajatambo,50798692,Shane Robinson,0
Lima,Cajatambo ,Cajatambo,37234701,Justin Green,0
Lima,Cajatambo ,Cajatambo,79625527,Adam Foster,0
Lima,Cajatambo ,Cajatambo,23516015,Brenda Monroe,0
Lima,Cajatambo ,Cajatambo,82635119,Justin Garza,1
Lima,Cajatambo ,Cajatambo,27920906,Justin Garza,0
Lima,Cajatambo ,Cajatambo,75641954,Leonard Kato,0
Lima,Cajatambo ,Cajatambo,49192528,Brenda Monroe,1
Lima,Cajatambo ,Cajatambo,87375992,Justin Green,1
Lima,Cajatambo ,Cajatambo,34452188,Adam Foster,0
Lima,Cajatambo ,Cajatambo,18429424,Adam Foster,1
Lima,Cajatambo ,Cajatambo,77781969,Justin Garza,1
Lima,Cajatambo ,Cajatambo,47477235,Justin Green,1
Lima,Cajatambo ,Cajatambo,42413811,Brenda Monroe,1
Lima,Cajatambo ,Cajatambo,30192575,Joseph Burrell,0
Lima,Cajatambo ,Cajatambo,54556686,Joseph Lawson,1
Lima,Cajatambo ,Cajatambo,28950302,Justin Green,1
Lima,Cajatambo ,Cajatambo,76117256,Leonard Kato,0
Lima,Cajatambo ,Cajatambo,16475864,Brenda Monroe,0
Lima,Cajatambo ,Cajatambo,30359750,Shane Robinson,1
Lima,Cajatambo ,Cajatambo,40607111,Adam Foster,1
Lima,Cajatambo ,Cajatambo,71948873,Adam Foster,0
Lima,Cajatambo ,Cajatambo,53303247,Shane Robinson,0
Lima,Cajatambo ,Cajatambo,68531152,Brenda Monroe,1
Lima,Cajatambo ,Cajatambo,70185116,Adam Foster,1
Lima,Cajatambo ,Cajatambo,48199676,Joseph Burrell,0
Lima,Cajatambo ,Cajatambo,54968835,Joseph Burrell,1
Lima,Cajatambo ,Cajatambo,59458866,Joseph Burrell,0
Lima,Cajatambo ,Cajatambo,47465513,Joseph Lawson,0
Lima,Cajatambo ,Cajatambo,38302980,Shane Robinson,1
Lima,Cajatambo ,Cajatambo,53813612,Brenda Monroe,1
Lima,Cajatambo ,Cajatambo,67874311,Brenda Monroe,0
Lima,Cajatambo ,Cajatambo,31144594,Leonard Kato,0
Lima,Cajatambo ,Cajatambo,66463955,Leonard Kato,0
Lima,Cajatambo ,Cajatambo,11908732,Brenda Monroe,1
Lima,Cajatambo ,Cajatambo,12480142,Joseph Lawson,0
Lima,Cajatambo ,Cajatambo,82262931,Adam Foster,0
Lima,Cajatambo ,Cajatambo,21019879,Brenda Monroe,0
Lima,Cajatambo ,Cajatambo,42372001,Adam Foster,0
Lima,Cajatambo ,Cajatambo,16415829,Justin Garza,0
Lima,Cajatambo ,Cajatambo,73796767,Justin Green,1
Lima,Cajatambo ,Cajatambo,40410113,Adam Foster,1
Lima,Cajatambo ,Cajatambo,30748966,Justin Green,0
Lima,Cajatambo ,Cajatambo,88996638,Joseph Lawson,0
Lima,Cajatambo ,Cajatambo,53997260,Adam Foster,0
Lima,Cajatambo ,Cajatambo,31530821,Joseph Lawson,1
Lima,Cajatambo ,Cajatambo,70999052,Justin Green,1
Lima,Cajatambo ,Cajatambo,53490485,Joseph Burrell,0
Lima,Cajatambo ,Cajatambo,45796531,Joseph Burrell,0
Lima,Cajatambo ,Cajatambo,31197222,Adam Foster,1
Lima,Cajatambo ,Cajatambo,39003524,Shane Robinson,0
Lima,Cajatambo ,Cajatambo,56616831,Adam Foster,0
Lima,Cajatambo ,Cajatambo,13531876,Brenda Monroe,1
Lima,Cajatambo ,Cajatambo,42738549,Justin Green,1
Lima,Cajatambo ,Cajatambo,30873303,Adam Foster,1
Lima,Cajatambo ,Cajatambo,82665472,Brenda Monroe,1
Lima,Cajatambo ,Cajatambo,11084022,Justin Green,1
Lima,Cajatambo ,Cajatambo,76023917,Joseph Burrell,0
Lima,Cajatambo ,Cajatambo,67240198,Brenda Monroe,1
Lima,Cajatambo ,Cajatambo,62380325,Brenda Monroe,1
Lima,Cajatambo ,Cajatambo,37195504,Justin Green,0
Lima,Cajatambo ,Cajatambo,64542459,Joseph Lawson,0
Lima,Cajatambo ,Cajatambo,89801790,Leonard Kato,0
Lima,Cajatambo ,Cajatambo,81513444,Shane Robinson,0
Lima,Cajatambo ,Cajatambo,63693911,Adam Foster,0
Lima,Cajatambo ,Cajatambo,85300312,Joseph Lawson,1
Lima,Cajatambo ,Cajatambo,28296256,Justin Green,0
Lima,Cajatambo ,Cajatambo,30799282,Justin Garza,1
Lima,Cajatambo ,Cajatambo,49066981,Adam Foster,1
