region,provincia,ciudad,dni,candidato,esvalido
Lima,Yauyos ,Yauyos,71048806,Shane Robinson,0
Lima,Yauyos ,Yauyos,66545205,Justin Garza,0
Lima,Yauyos ,Yauyos,86320720,Adam Foster,0
Lima,Yauyos ,Yauyos,73612970,Joseph Lawson,1
Lima,Yauyos ,Yauyos,54652376,Justin Green,0
Lima,Yauyos ,Yauyos,19944623,Joseph Lawson,0
Lima,Yauyos ,Yauyos,29800194,Justin Garza,0
Lima,Yauyos ,Yauyos,88257283,Justin Green,0
Lima,Yauyos ,Yauyos,70421081,Leonard Kato,0
Lima,Yauyos ,Yauyos,62959578,Shane Robinson,1
Lima,Yauyos ,Yauyos,46240165,Justin Green,1
Lima,Yauyos ,Yauyos,16327355,Leonard Kato,1
Lima,Yauyos ,Yauyos,72760032,Leonard Kato,1
Lima,Yauyos ,Yauyos,55902690,Brenda Monroe,0
Lima,Yauyos ,Yauyos,83115288,Leonard Kato,1
Lima,Yauyos ,Yauyos,46395470,Justin Garza,1
Lima,Yauyos ,Yauyos,31635881,Adam Foster,0
Lima,Yauyos ,Yauyos,29313008,Joseph Burrell,1
Lima,Yauyos ,Yauyos,68648217,Joseph Lawson,0
Lima,Yauyos ,Yauyos,24131749,Leonard Kato,0
Lima,Yauyos ,Yauyos,64559656,Brenda Monroe,1
Lima,Yauyos ,Yauyos,83701457,Leonard Kato,0
Lima,Yauyos ,Yauyos,50547175,Shane Robinson,1
Lima,Yauyos ,Yauyos,60190218,Adam Foster,0
Lima,Yauyos ,Yauyos,41023412,Leonard Kato,1
Lima,Yauyos ,Yauyos,19898128,Joseph Burrell,1
Lima,Yauyos ,Yauyos,77989766,Brenda Monroe,1
Lima,Yauyos ,Yauyos,52170923,Joseph Lawson,0
Lima,Yauyos ,Yauyos,14453815,Joseph Lawson,1
Lima,Yauyos ,Yauyos,65328661,Leonard Kato,0
Lima,Yauyos ,Yauyos,24465378,Joseph Lawson,1
Lima,Yauyos ,Yauyos,34503033,Joseph Burrell,0
Lima,Yauyos ,Yauyos,56085108,Leonard Kato,0
Lima,Yauyos ,Yauyos,49890786,Justin Garza,0
Lima,Yauyos ,Yauyos,37091538,Brenda Monroe,1
Lima,Yauyos ,Yauyos,10687301,Brenda Monroe,0
Lima,Yauyos ,Yauyos,32211638,Joseph Lawson,0
Lima,Yauyos ,Yauyos,40469461,Adam Foster,1
Lima,Yauyos ,Yauyos,16157731,Justin Garza,0
Lima,Yauyos ,Yauyos,65399534,Justin Green,1
Lima,Yauyos ,Yauyos,49817326,Brenda Monroe,1
Lima,Yauyos ,Yauyos,61118052,Joseph Burrell,1
Lima,Yauyos ,Yauyos,66105033,Justin Green,1
Lima,Yauyos ,Yauyos,87188954,Joseph Lawson,1
Lima,Yauyos ,Yauyos,75256428,Justin Green,0
Lima,Yauyos ,Yauyos,65715856,Shane Robinson,1
Lima,Yauyos ,Yauyos,33764107,Justin Garza,1
Lima,Yauyos ,Yauyos,77141495,Justin Garza,0
Lima,Yauyos ,Yauyos,46434499,Leonard Kato,1
Lima,Yauyos ,Yauyos,17197118,Leonard Kato,0
Lima,Yauyos ,Yauyos,53940666,Shane Robinson,0
Lima,Yauyos ,Yauyos,12342863,Joseph Burrell,0
Lima,Yauyos ,Yauyos,76481273,Joseph Lawson,0
Lima,Yauyos ,Yauyos,66572863,Brenda Monroe,0
Lima,Yauyos ,Yauyos,56192346,Shane Robinson,1
Lima,Yauyos ,Yauyos,59031893,Brenda Monroe,0
Lima,Yauyos ,Yauyos,78712930,Brenda Monroe,0
