region,provincia,ciudad,dni,candidato,esvalido
Puno,Carabaya ,Macusani,57171129,Omar Cobb,0
Puno,Carabaya ,Macusani,49824978,Eddie Weida,0
Puno,Carabaya ,Macusani,80102838,Michael Hesson,0
Puno,Carabaya ,Macusani,33962831,Eddie Weida,1
Puno,Carabaya ,Macusani,88923114,David Cordle,0
Puno,Carabaya ,Macusani,47341767,Stefan Farr,1
Puno,Carabaya ,Macusani,26616334,John Weisser,0
Puno,Carabaya ,Macusani,58088312,Michael Hesson,1
Puno,Carabaya ,Macusani,78771121,Stefan Farr,0
Puno,Carabaya ,Macusani,81634448,Karl Huffman,1
Puno,Carabaya ,Macusani,14382182,David Cordle,1
Puno,Carabaya ,Macusani,79617270,Omar Cobb,1
Puno,Carabaya ,Macusani,41877635,Stefan Farr,1
Puno,Carabaya ,Macusani,64804889,Diane Beck,0
Puno,Carabaya ,Macusani,38713905,Omar Cobb,1
Puno,Carabaya ,Macusani,18443418,Michael Hesson,0
Puno,Carabaya ,Macusani,71508029,Michael Hesson,0
Puno,Carabaya ,Macusani,45926638,Omar Cobb,1
Puno,Carabaya ,Macusani,80567063,Stefan Farr,0
Puno,Carabaya ,Macusani,31261476,Karl Huffman,1
Puno,Carabaya ,Macusani,29774193,John Weisser,1
Puno,Carabaya ,Macusani,34522033,John Weisser,0
Puno,Carabaya ,Macusani,71406095,Omar Cobb,1
Puno,Carabaya ,Macusani,47764936,Diane Beck,1
Puno,Carabaya ,Macusani,81665857,Stefan Farr,1
Puno,Carabaya ,Macusani,85428044,Karl Huffman,0
Puno,Carabaya ,Macusani,83027154,Karl Huffman,1
Puno,Carabaya ,Macusani,60425388,Diane Beck,0
Puno,Carabaya ,Macusani,43128615,Michael Hesson,1
Puno,Carabaya ,Macusani,35565639,Eddie Weida,1
Puno,Carabaya ,Macusani,55479031,Karl Huffman,1
Puno,Carabaya ,Macusani,53195646,Eddie Weida,1
Puno,Carabaya ,Macusani,39825941,Diane Beck,0
Puno,Carabaya ,Macusani,27388963,Omar Cobb,1
Puno,Carabaya ,Macusani,19096185,Diane Beck,1
Puno,Carabaya ,Macusani,71861366,Diane Beck,1
Puno,Carabaya ,Macusani,58056894,John Weisser,1
Puno,Carabaya ,Macusani,44356104,Omar Cobb,0
Puno,Carabaya ,Macusani,14908548,Eddie Weida,1
Puno,Carabaya ,Macusani,78254543,Eddie Weida,0
Puno,Carabaya ,Macusani,75389468,John Weisser,1
Puno,Carabaya ,Macusani,52864475,Stefan Farr,0
Puno,Carabaya ,Macusani,88807516,Michael Hesson,1
Puno,Carabaya ,Macusani,42828262,Michael Hesson,0
Puno,Carabaya ,Macusani,65650305,Diane Beck,0
Puno,Carabaya ,Macusani,38664184,Karl Huffman,1
Puno,Carabaya ,Macusani,26470574,David Cordle,0
Puno,Carabaya ,Macusani,89578889,Eddie Weida,0
Puno,Carabaya ,Macusani,69021276,Diane Beck,1
Puno,Carabaya ,Macusani,82239035,David Cordle,1
Puno,Carabaya ,Macusani,59181577,David Cordle,1
Puno,Carabaya ,Macusani,69501556,Karl Huffman,0
Puno,Carabaya ,Macusani,28200414,Stefan Farr,0
Puno,Carabaya ,Macusani,58756591,Eddie Weida,1
Puno,Carabaya ,Macusani,63454169,John Weisser,0
Puno,Carabaya ,Macusani,45162005,Stefan Farr,1
Puno,Carabaya ,Macusani,32650400,Michael Hesson,1
Puno,Carabaya ,Macusani,77166327,Diane Beck,0
Puno,Carabaya ,Macusani,80940934,John Weisser,0
Puno,Carabaya ,Macusani,86970510,Karl Huffman,0
Puno,Carabaya ,Macusani,87673689,Karl Huffman,0
Puno,Carabaya ,Macusani,16460565,Karl Huffman,0
Puno,Carabaya ,Macusani,40477100,David Cordle,0
Puno,Carabaya ,Macusani,31555100,Karl Huffman,0
Puno,Carabaya ,Macusani,37106482,Michael Hesson,1
Puno,Carabaya ,Macusani,48656270,Michael Hesson,1
Puno,Carabaya ,Macusani,37028198,David Cordle,1
