region,provincia,ciudad,dni,candidato,esvalido
Puno,Lampa ,Lampa,28621514,Diane Beck,1
Puno,Lampa ,Lampa,56202137,Omar Cobb,1
Puno,Lampa ,Lampa,22600546,Stefan Farr,0
Puno,Lampa ,Lampa,43145684,John Weisser,0
Puno,Lampa ,Lampa,67373841,Michael Hesson,1
Puno,Lampa ,Lampa,29346917,David Cordle,1
Puno,Lampa ,Lampa,19705699,Omar Cobb,0
Puno,Lampa ,Lampa,76697762,John Weisser,0
Puno,Lampa ,Lampa,87776647,Diane Beck,0
Puno,Lampa ,Lampa,75596285,Diane Beck,0
Puno,Lampa ,Lampa,64845887,Eddie Weida,0
Puno,Lampa ,Lampa,20617279,Stefan Farr,1
Puno,Lampa ,Lampa,42540741,Diane Beck,0
Puno,Lampa ,Lampa,49754812,Michael Hesson,0
Puno,Lampa ,Lampa,69307791,John Weisser,1
Puno,Lampa ,Lampa,89629646,John Weisser,0
Puno,Lampa ,Lampa,75311076,Karl Huffman,0
Puno,Lampa ,Lampa,60290988,John Weisser,1
Puno,Lampa ,Lampa,16642136,John Weisser,1
Puno,Lampa ,Lampa,62803206,Diane Beck,1
Puno,Lampa ,Lampa,41523979,David Cordle,0
Puno,Lampa ,Lampa,88003801,Omar Cobb,0
Puno,Lampa ,Lampa,75782113,John Weisser,1
Puno,Lampa ,Lampa,66274819,Michael Hesson,0
Puno,Lampa ,Lampa,50654606,Omar Cobb,0
Puno,Lampa ,Lampa,16754227,Diane Beck,0
Puno,Lampa ,Lampa,59205704,Karl Huffman,1
Puno,Lampa ,Lampa,23974935,Karl Huffman,0
Puno,Lampa ,Lampa,63307091,John Weisser,0
Puno,Lampa ,Lampa,88421549,David Cordle,1
Puno,Lampa ,Lampa,61336562,Diane Beck,1
Puno,Lampa ,Lampa,14756525,Omar Cobb,1
Puno,Lampa ,Lampa,84428232,Stefan Farr,1
Puno,Lampa ,Lampa,84539321,Michael Hesson,1
Puno,Lampa ,Lampa,47231493,Michael Hesson,1
Puno,Lampa ,Lampa,76115004,David Cordle,1
Puno,Lampa ,Lampa,48913171,John Weisser,0
Puno,Lampa ,Lampa,15242990,Omar Cobb,0
Puno,Lampa ,Lampa,61452411,Diane Beck,1
Puno,Lampa ,Lampa,36895536,Diane Beck,0
Puno,Lampa ,Lampa,56724262,Eddie Weida,0
Puno,Lampa ,Lampa,37490284,Eddie Weida,1
Puno,Lampa ,Lampa,40072190,Karl Huffman,1
Puno,Lampa ,Lampa,80599481,David Cordle,1
Puno,Lampa ,Lampa,38643554,Stefan Farr,0
Puno,Lampa ,Lampa,18525996,Diane Beck,0
Puno,Lampa ,Lampa,60227657,Eddie Weida,1
Puno,Lampa ,Lampa,72696067,John Weisser,1
Puno,Lampa ,Lampa,50581653,Diane Beck,0
Puno,Lampa ,Lampa,51044450,John Weisser,0
Puno,Lampa ,Lampa,62498336,Diane Beck,0
Puno,Lampa ,Lampa,85411079,Diane Beck,0
Puno,Lampa ,Lampa,61268074,Omar Cobb,0
Puno,Lampa ,Lampa,20547419,David Cordle,0
Puno,Lampa ,Lampa,82952008,Omar Cobb,1
Puno,Lampa ,Lampa,73536029,Eddie Weida,1
Puno,Lampa ,Lampa,58398994,Omar Cobb,0
Puno,Lampa ,Lampa,46119280,Karl Huffman,0
Puno,Lampa ,Lampa,10783479,David Cordle,1
Puno,Lampa ,Lampa,88848050,Eddie Weida,1
Puno,Lampa ,Lampa,31043444,John Weisser,0
Puno,Lampa ,Lampa,76329620,John Weisser,0
Puno,Lampa ,Lampa,39498796,David Cordle,1
Puno,Lampa ,Lampa,49360906,Stefan Farr,1
Puno,Lampa ,Lampa,54029371,Omar Cobb,0
Puno,Lampa ,Lampa,18800533,Omar Cobb,1
Puno,Lampa ,Lampa,38434545,Michael Hesson,0
Puno,Lampa ,Lampa,36111510,Karl Huffman,1
Puno,Lampa ,Lampa,33126312,Omar Cobb,0
Puno,Lampa ,Lampa,77592914,Karl Huffman,0
Puno,Lampa ,Lampa,83424819,Omar Cobb,0
Puno,Lampa ,Lampa,88945065,Stefan Farr,1
Puno,Lampa ,Lampa,60895111,Karl Huffman,1
Puno,Lampa ,Lampa,70359581,Omar Cobb,1
Puno,Lampa ,Lampa,40798796,Stefan Farr,0
Puno,Lampa ,Lampa,28095012,Karl Huffman,0
Puno,Lampa ,Lampa,80430855,John Weisser,0
Puno,Lampa ,Lampa,34633507,Karl Huffman,0
Puno,Lampa ,Lampa,44304818,Diane Beck,0
Puno,Lampa ,Lampa,51250411,Diane Beck,0
Puno,Lampa ,Lampa,71779238,David Cordle,1
Puno,Lampa ,Lampa,52330507,John Weisser,0
Puno,Lampa ,Lampa,36761158,Diane Beck,0
Puno,Lampa ,Lampa,27641545,Omar Cobb,1
Puno,Lampa ,Lampa,70931592,Michael Hesson,0
Puno,Lampa ,Lampa,54172148,Michael Hesson,1
Puno,Lampa ,Lampa,56266163,Karl Huffman,1
Puno,Lampa ,Lampa,81286200,Stefan Farr,0
Puno,Lampa ,Lampa,77438427,Michael Hesson,0
Puno,Lampa ,Lampa,48085781,Eddie Weida,1
Puno,Lampa ,Lampa,78541456,Stefan Farr,1
Puno,Lampa ,Lampa,80381996,Michael Hesson,0
Puno,Lampa ,Lampa,53980376,Omar Cobb,0
Puno,Lampa ,Lampa,42979825,Diane Beck,0
Puno,Lampa ,Lampa,35305753,John Weisser,0
Puno,Lampa ,Lampa,33744049,Eddie Weida,0
Puno,Lampa ,Lampa,40938773,Eddie Weida,0
Puno,Lampa ,Lampa,70493812,Stefan Farr,1
Puno,Lampa ,Lampa,77649940,Michael Hesson,1
Puno,Lampa ,Lampa,54076700,Diane Beck,0
Puno,Lampa ,Lampa,85306171,Diane Beck,0
Puno,Lampa ,Lampa,71757815,Omar Cobb,0
Puno,Lampa ,Lampa,59275172,Omar Cobb,1
Puno,Lampa ,Lampa,12980124,Eddie Weida,1
Puno,Lampa ,Lampa,22672273,Stefan Farr,1
Puno,Lampa ,Lampa,63903759,Omar Cobb,0
Puno,Lampa ,Lampa,58074171,Michael Hesson,1
Puno,Lampa ,Lampa,88178368,Karl Huffman,0
Puno,Lampa ,Lampa,36951517,Karl Huffman,0
Puno,Lampa ,Lampa,51683663,Michael Hesson,0
Puno,Lampa ,Lampa,56086881,John Weisser,1
Puno,Lampa ,Lampa,62983094,Stefan Farr,1
Puno,Lampa ,Lampa,67610328,Karl Huffman,1
Puno,Lampa ,Lampa,75962038,Omar Cobb,1
Puno,Lampa ,Lampa,48888558,Diane Beck,1
Puno,Lampa ,Lampa,73871173,Eddie Weida,0
Puno,Lampa ,Lampa,47516132,David Cordle,0
Puno,Lampa ,Lampa,40270014,Diane Beck,0
Puno,Lampa ,Lampa,72181073,Michael Hesson,1
Puno,Lampa ,Lampa,75292388,Eddie Weida,0
Puno,Lampa ,Lampa,10656642,Eddie Weida,0
Puno,Lampa ,Lampa,52000194,Karl Huffman,0
Puno,Lampa ,Lampa,35061228,Diane Beck,0
Puno,Lampa ,Lampa,39687629,Omar Cobb,1
Puno,Lampa ,Lampa,27822559,Michael Hesson,0
Puno,Lampa ,Lampa,64744389,Michael Hesson,0
Puno,Lampa ,Lampa,73912473,David Cordle,1
Puno,Lampa ,Lampa,38380040,Stefan Farr,0
Puno,Lampa ,Lampa,85821935,John Weisser,1
Puno,Lampa ,Lampa,22603242,Karl Huffman,0
Puno,Lampa ,Lampa,76690943,John Weisser,0
Puno,Lampa ,Lampa,29679821,Diane Beck,1
Puno,Lampa ,Lampa,33853853,Karl Huffman,1
Puno,Lampa ,Lampa,69848719,Stefan Farr,0
Puno,Lampa ,Lampa,38116682,Diane Beck,1
Puno,Lampa ,Lampa,40993813,Karl Huffman,0
Puno,Lampa ,Lampa,25374485,Karl Huffman,1
Puno,Lampa ,Lampa,53793728,Diane Beck,1
Puno,Lampa ,Lampa,33449206,David Cordle,1
Puno,Lampa ,Lampa,32189773,Stefan Farr,1
Puno,Lampa ,Lampa,89783155,John Weisser,0
Puno,Lampa ,Lampa,21147928,Eddie Weida,0
Puno,Lampa ,Lampa,50915254,David Cordle,1
Puno,Lampa ,Lampa,30561068,Diane Beck,1
Puno,Lampa ,Lampa,67375618,John Weisser,0
Puno,Lampa ,Lampa,38625871,Michael Hesson,0
Puno,Lampa ,Lampa,10386317,Diane Beck,1
Puno,Lampa ,Lampa,30475205,Eddie Weida,0
Puno,Lampa ,Lampa,79475782,Eddie Weida,1
Puno,Lampa ,Lampa,25371465,Stefan Farr,0
Puno,Lampa ,Lampa,33661209,David Cordle,1
Puno,Lampa ,Lampa,61054563,Michael Hesson,0
Puno,Lampa ,Lampa,74493923,John Weisser,0
Puno,Lampa ,Lampa,46073960,Omar Cobb,1
Puno,Lampa ,Lampa,47299686,Omar Cobb,1
Puno,Lampa ,Lampa,13786683,John Weisser,1
Puno,Lampa ,Lampa,10251972,Michael Hesson,0
Puno,Lampa ,Lampa,86221530,Eddie Weida,1
Puno,Lampa ,Lampa,46186272,Eddie Weida,1
Puno,Lampa ,Lampa,72793545,John Weisser,0
Puno,Lampa ,Lampa,12459845,Eddie Weida,0
Puno,Lampa ,Lampa,27493958,John Weisser,1
Puno,Lampa ,Lampa,79088569,Karl Huffman,0
Puno,Lampa ,Lampa,44771611,Michael Hesson,0
Puno,Lampa ,Lampa,61493493,Eddie Weida,0
Puno,Lampa ,Lampa,78304266,Diane Beck,1
Puno,Lampa ,Lampa,42084734,Stefan Farr,1
Puno,Lampa ,Lampa,55092440,Omar Cobb,1
Puno,Lampa ,Lampa,32033755,Omar Cobb,0
Puno,Lampa ,Lampa,18024677,Omar Cobb,0
Puno,Lampa ,Lampa,60253229,Eddie Weida,0
Puno,Lampa ,Lampa,25163889,Diane Beck,0
Puno,Lampa ,Lampa,29683156,Stefan Farr,1
Puno,Lampa ,Lampa,72342593,Omar Cobb,0
Puno,Lampa ,Lampa,67052692,Diane Beck,1
Puno,Lampa ,Lampa,44969902,Michael Hesson,1
Puno,Lampa ,Lampa,33682483,Omar Cobb,0
Puno,Lampa ,Lampa,24741131,Stefan Farr,1
Puno,Lampa ,Lampa,78229889,Omar Cobb,0
Puno,Lampa ,Lampa,35438858,Eddie Weida,0
Puno,Lampa ,Lampa,51802942,Eddie Weida,1
Puno,Lampa ,Lampa,27943810,John Weisser,0
Puno,Lampa ,Lampa,16497276,Stefan Farr,1
Puno,Lampa ,Lampa,83061821,Omar Cobb,1
Puno,Lampa ,Lampa,52159755,John Weisser,1
Puno,Lampa ,Lampa,49886263,Stefan Farr,1
Puno,Lampa ,Lampa,23453726,Stefan Farr,1
Puno,Lampa ,Lampa,43587648,Karl Huffman,0
Puno,Lampa ,Lampa,78166000,Stefan Farr,1
