region,provincia,ciudad,dni,candidato,esvalido
Cajamarca,San Marcos,Pedro Gálvez,31918049,Clarence Howlett,0
Cajamarca,San Marcos,Pedro Gálvez,11550402,Frederick Guerrero,0
Cajamarca,San Marcos,Pedro Gálvez,12089473,Frederick Guerrero,0
Cajamarca,San Marcos,Pedro Gálvez,38033919,Frederick Guerrero,0
Cajamarca,San Marcos,Pedro Gálvez,59260327,Clarence Howlett,1
Cajamarca,San Marcos,Pedro Gálvez,14458681,Ronald Przygocki,0
Cajamarca,San Marcos,Pedro Gálvez,89366259,Ronald Przygocki,1
Cajamarca,San Marcos,Pedro Gálvez,68367791,Frederick Guerrero,0
Cajamarca,San Marcos,Pedro Gálvez,21662455,Clarence Howlett,0
Cajamarca,San Marcos,Pedro Gálvez,38137931,Frederick Guerrero,1
Cajamarca,San Marcos,Pedro Gálvez,73136491,Ronald Przygocki,0
Cajamarca,San Marcos,Pedro Gálvez,80372627,Shirley Brady,1
Cajamarca,San Marcos,Pedro Gálvez,71460472,Shirley Brady,0
Cajamarca,San Marcos,Pedro Gálvez,37579475,Shirley Brady,0
Cajamarca,San Marcos,Pedro Gálvez,37651587,Susan Garcia,1
Cajamarca,San Marcos,Pedro Gálvez,54726747,Clarence Howlett,0
Cajamarca,San Marcos,Pedro Gálvez,60476907,Clarence Howlett,1
Cajamarca,San Marcos,Pedro Gálvez,11695001,Clarence Howlett,0
Cajamarca,San Marcos,Pedro Gálvez,80418706,Shirley Brady,1
Cajamarca,San Marcos,Pedro Gálvez,83236713,Shirley Brady,0
Cajamarca,San Marcos,Pedro Gálvez,63738224,Clarence Howlett,1
Cajamarca,San Marcos,Pedro Gálvez,65108792,Frederick Guerrero,0
Cajamarca,San Marcos,Pedro Gálvez,60706050,Frederick Guerrero,1
Cajamarca,San Marcos,Pedro Gálvez,20703365,Daniel Pleiman,1
Cajamarca,San Marcos,Pedro Gálvez,85020631,William Robles,1
Cajamarca,San Marcos,Pedro Gálvez,10116411,Susan Garcia,0
Cajamarca,San Marcos,Pedro Gálvez,46465606,Ronald Przygocki,1
Cajamarca,San Marcos,Pedro Gálvez,82490021,William Robles,1
Cajamarca,San Marcos,Pedro Gálvez,28887654,Daniel Pleiman,1
Cajamarca,San Marcos,Pedro Gálvez,87846561,Daniel Pleiman,1
Cajamarca,San Marcos,Pedro Gálvez,12687010,William Robles,1
Cajamarca,San Marcos,Pedro Gálvez,60689317,Susan Garcia,0
Cajamarca,San Marcos,Pedro Gálvez,88138279,Clarence Howlett,0
