region,provincia,ciudad,dni,candidato,esvalido
Cusco,Espinar,Espinar,14259126,John Thomas,1
Cusco,Espinar,Espinar,12560148,Kevin Rodriguez,1
Cusco,Espinar,Espinar,60460899,John Thomas,0
Cusco,Espinar,Espinar,24705033,Edwin Green,0
Cusco,Espinar,Espinar,37132802,Gwendolyn Dorman,1
Cusco,Espinar,Espinar,50838640,Edwin Green,1
Cusco,Espinar,Espinar,66463297,Kevin Rodriguez,0
Cusco,Espinar,Espinar,18565422,Mark Martin,0
Cusco,Espinar,Espinar,24307104,Shannon Schaeffer,1
Cusco,Espinar,Espinar,77987579,Shannon Schaeffer,1
Cusco,Espinar,Espinar,17676689,Kevin Rodriguez,0
Cusco,Espinar,Espinar,51246926,James Moore,0
Cusco,Espinar,Espinar,28855645,John Thomas,1
Cusco,Espinar,Espinar,55436833,Kevin Rodriguez,0
Cusco,Espinar,Espinar,13392224,Joseph Lambert,0
Cusco,Espinar,Espinar,25873180,John Thomas,1
Cusco,Espinar,Espinar,59702799,Kevin Rodriguez,0
Cusco,Espinar,Espinar,81830496,Edwin Green,1
Cusco,Espinar,Espinar,10956711,Bryan Little,0
Cusco,Espinar,Espinar,46168165,Edwin Green,1
Cusco,Espinar,Espinar,72641984,Shannon Schaeffer,0
Cusco,Espinar,Espinar,12256444,John Thomas,0
Cusco,Espinar,Espinar,88030921,Shannon Schaeffer,0
Cusco,Espinar,Espinar,35159962,Mark Martin,1
Cusco,Espinar,Espinar,74186434,Kevin Rodriguez,1
Cusco,Espinar,Espinar,55305380,John Thomas,1
Cusco,Espinar,Espinar,27723517,John Thomas,0
Cusco,Espinar,Espinar,89447652,Kevin Rodriguez,0
Cusco,Espinar,Espinar,25620847,Gwendolyn Dorman,1
Cusco,Espinar,Espinar,80980849,John Thomas,0
Cusco,Espinar,Espinar,89060663,Joseph Lambert,1
Cusco,Espinar,Espinar,30901845,James Moore,1
Cusco,Espinar,Espinar,32306074,Edwin Green,0
Cusco,Espinar,Espinar,83789606,John Thomas,0
Cusco,Espinar,Espinar,24814178,Mark Martin,0
Cusco,Espinar,Espinar,71355922,Kevin Rodriguez,0
Cusco,Espinar,Espinar,55906395,Kevin Rodriguez,1
Cusco,Espinar,Espinar,45498448,James Moore,0
Cusco,Espinar,Espinar,72977544,Bryan Little,0
Cusco,Espinar,Espinar,69158266,Gwendolyn Dorman,1
Cusco,Espinar,Espinar,18236727,Bryan Little,1
Cusco,Espinar,Espinar,46613710,James Moore,0
Cusco,Espinar,Espinar,24868771,John Thomas,1
Cusco,Espinar,Espinar,64998550,Gwendolyn Dorman,1
Cusco,Espinar,Espinar,38620806,Mark Martin,0
Cusco,Espinar,Espinar,49358276,John Thomas,0
Cusco,Espinar,Espinar,51531697,Shannon Schaeffer,1
Cusco,Espinar,Espinar,27116158,James Moore,1
Cusco,Espinar,Espinar,30963918,Joseph Lambert,1
Cusco,Espinar,Espinar,51940577,Mark Martin,0
Cusco,Espinar,Espinar,40906572,James Moore,1
Cusco,Espinar,Espinar,42761667,Edwin Green,0
Cusco,Espinar,Espinar,77589046,Joseph Lambert,0
Cusco,Espinar,Espinar,82407666,Mark Martin,1
Cusco,Espinar,Espinar,56390655,Bryan Little,1
Cusco,Espinar,Espinar,36971634,Gwendolyn Dorman,0
Cusco,Espinar,Espinar,41819570,James Moore,0
Cusco,Espinar,Espinar,71463017,Gwendolyn Dorman,0
Cusco,Espinar,Espinar,52375841,Kevin Rodriguez,1
Cusco,Espinar,Espinar,54392519,Edwin Green,1
Cusco,Espinar,Espinar,44332588,Edwin Green,1
Cusco,Espinar,Espinar,67746394,Shannon Schaeffer,0
Cusco,Espinar,Espinar,59496026,Gwendolyn Dorman,1
Cusco,Espinar,Espinar,46529288,Kevin Rodriguez,1
Cusco,Espinar,Espinar,72117206,Bryan Little,1
Cusco,Espinar,Espinar,42674008,Edwin Green,0
Cusco,Espinar,Espinar,88072538,Joseph Lambert,0
Cusco,Espinar,Espinar,38450204,John Thomas,0
Cusco,Espinar,Espinar,83696091,Gwendolyn Dorman,1
Cusco,Espinar,Espinar,88370800,Edwin Green,0
Cusco,Espinar,Espinar,43181581,James Moore,0
Cusco,Espinar,Espinar,82935869,Mark Martin,1
Cusco,Espinar,Espinar,81770669,Kevin Rodriguez,0
Cusco,Espinar,Espinar,85177446,Edwin Green,0
Cusco,Espinar,Espinar,35237325,Gwendolyn Dorman,0
Cusco,Espinar,Espinar,71454473,Edwin Green,1
Cusco,Espinar,Espinar,61027488,Bryan Little,1
Cusco,Espinar,Espinar,75931382,Gwendolyn Dorman,0
Cusco,Espinar,Espinar,62637949,Shannon Schaeffer,0
Cusco,Espinar,Espinar,27547140,Kevin Rodriguez,0
Cusco,Espinar,Espinar,70807280,John Thomas,0
Cusco,Espinar,Espinar,21606476,James Moore,0
Cusco,Espinar,Espinar,89502201,Kevin Rodriguez,0
Cusco,Espinar,Espinar,30452352,Bryan Little,0
Cusco,Espinar,Espinar,75770226,Edwin Green,0
Cusco,Espinar,Espinar,74482765,Kevin Rodriguez,0
Cusco,Espinar,Espinar,78473400,Shannon Schaeffer,0
Cusco,Espinar,Espinar,63732194,Mark Martin,0
Cusco,Espinar,Espinar,78897195,John Thomas,1
Cusco,Espinar,Espinar,37439998,Gwendolyn Dorman,1
Cusco,Espinar,Espinar,83147561,Joseph Lambert,0
Cusco,Espinar,Espinar,79129108,Shannon Schaeffer,0
Cusco,Espinar,Espinar,53757827,Gwendolyn Dorman,0
Cusco,Espinar,Espinar,66941115,Edwin Green,0
Cusco,Espinar,Espinar,39718264,John Thomas,1
Cusco,Espinar,Espinar,63023807,John Thomas,0
Cusco,Espinar,Espinar,24048427,John Thomas,0
Cusco,Espinar,Espinar,13085919,Joseph Lambert,1
Cusco,Espinar,Espinar,15369204,Edwin Green,1
Cusco,Espinar,Espinar,54340511,Edwin Green,0
Cusco,Espinar,Espinar,72947812,Mark Martin,0
Cusco,Espinar,Espinar,52199491,James Moore,0
Cusco,Espinar,Espinar,68040475,Mark Martin,0
Cusco,Espinar,Espinar,74877954,Bryan Little,1
Cusco,Espinar,Espinar,46656764,Gwendolyn Dorman,1
Cusco,Espinar,Espinar,47455293,James Moore,0
Cusco,Espinar,Espinar,18400151,Bryan Little,1
Cusco,Espinar,Espinar,65815377,James Moore,0
Cusco,Espinar,Espinar,34877379,Gwendolyn Dorman,0
Cusco,Espinar,Espinar,70926404,Joseph Lambert,1
Cusco,Espinar,Espinar,46157977,Kevin Rodriguez,0
Cusco,Espinar,Espinar,62798897,Gwendolyn Dorman,1
Cusco,Espinar,Espinar,72728334,Gwendolyn Dorman,1
Cusco,Espinar,Espinar,87836697,Kevin Rodriguez,0
Cusco,Espinar,Espinar,60987020,Shannon Schaeffer,0
Cusco,Espinar,Espinar,37990929,Mark Martin,1
Cusco,Espinar,Espinar,62574193,James Moore,0
Cusco,Espinar,Espinar,15621077,Shannon Schaeffer,1
Cusco,Espinar,Espinar,59786321,Kevin Rodriguez,0
Cusco,Espinar,Espinar,28771103,Joseph Lambert,0
Cusco,Espinar,Espinar,75065305,Gwendolyn Dorman,1
Cusco,Espinar,Espinar,26899502,John Thomas,1
Cusco,Espinar,Espinar,55630309,Edwin Green,0
Cusco,Espinar,Espinar,14970675,Edwin Green,0
Cusco,Espinar,Espinar,44273615,Kevin Rodriguez,0
Cusco,Espinar,Espinar,36157318,Joseph Lambert,1
Cusco,Espinar,Espinar,56783489,John Thomas,0
Cusco,Espinar,Espinar,18762746,Kevin Rodriguez,1
Cusco,Espinar,Espinar,79582599,Bryan Little,1
Cusco,Espinar,Espinar,83831573,Gwendolyn Dorman,1
Cusco,Espinar,Espinar,35029354,John Thomas,0
Cusco,Espinar,Espinar,51377674,Bryan Little,1
Cusco,Espinar,Espinar,41468510,John Thomas,1
Cusco,Espinar,Espinar,85110048,Gwendolyn Dorman,1
Cusco,Espinar,Espinar,20881526,Gwendolyn Dorman,1
Cusco,Espinar,Espinar,87550996,John Thomas,0
Cusco,Espinar,Espinar,85629865,Bryan Little,0
Cusco,Espinar,Espinar,50794639,John Thomas,1
Cusco,Espinar,Espinar,41722372,Kevin Rodriguez,0
Cusco,Espinar,Espinar,49638606,Joseph Lambert,0
Cusco,Espinar,Espinar,35171534,Edwin Green,1
Cusco,Espinar,Espinar,28059713,Edwin Green,1
Cusco,Espinar,Espinar,45690142,Edwin Green,1
Cusco,Espinar,Espinar,61591117,Shannon Schaeffer,0
Cusco,Espinar,Espinar,78917008,Bryan Little,1
Cusco,Espinar,Espinar,82649390,Kevin Rodriguez,1
Cusco,Espinar,Espinar,54449865,James Moore,1
Cusco,Espinar,Espinar,39067097,Edwin Green,1
Cusco,Espinar,Espinar,79000895,Shannon Schaeffer,1
Cusco,Espinar,Espinar,79378360,John Thomas,1
Cusco,Espinar,Espinar,70148093,James Moore,1
Cusco,Espinar,Espinar,76684165,Gwendolyn Dorman,1
Cusco,Espinar,Espinar,11593804,Joseph Lambert,0
Cusco,Espinar,Espinar,35129158,Bryan Little,1
Cusco,Espinar,Espinar,30219189,Bryan Little,1
Cusco,Espinar,Espinar,44215964,Kevin Rodriguez,0
