region,provincia,ciudad,dni,candidato,esvalido
Pasco,Daniel Alcides Carrión ,Yanahuanca,23248646,Leslie Givens,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,16006395,Willie Gordon,1
Pasco,Daniel Alcides Carrión ,Yanahuanca,57126258,Willie Gordon,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,74108895,Willie Gordon,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,88818757,Frank Hodge,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,87774496,Frank Hodge,1
Pasco,Daniel Alcides Carrión ,Yanahuanca,34607712,Denise Rosario,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,36799137,Denise Rosario,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,74731002,Denise Rosario,1
Pasco,Daniel Alcides Carrión ,Yanahuanca,19807889,Mary Peterson,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,16957139,Frank Hodge,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,72645003,Nancy Lindsey,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,66712120,John Box,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,46449741,Douglas Eley,1
Pasco,Daniel Alcides Carrión ,Yanahuanca,52837971,Monica Stegall,1
Pasco,Daniel Alcides Carrión ,Yanahuanca,49341693,Denise Rosario,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,21954372,Denise Rosario,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,21558812,Willie Gordon,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,15690096,Leslie Givens,1
Pasco,Daniel Alcides Carrión ,Yanahuanca,25060935,Leslie Givens,1
Pasco,Daniel Alcides Carrión ,Yanahuanca,31459709,John Box,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,72441519,Willie Gordon,1
Pasco,Daniel Alcides Carrión ,Yanahuanca,13233218,Willie Gordon,1
Pasco,Daniel Alcides Carrión ,Yanahuanca,32307378,Willie Gordon,1
Pasco,Daniel Alcides Carrión ,Yanahuanca,85097684,Leslie Givens,1
Pasco,Daniel Alcides Carrión ,Yanahuanca,28911346,Mary Peterson,1
Pasco,Daniel Alcides Carrión ,Yanahuanca,88644598,Nancy Lindsey,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,74054018,Monica Stegall,1
Pasco,Daniel Alcides Carrión ,Yanahuanca,12419467,John Box,1
Pasco,Daniel Alcides Carrión ,Yanahuanca,30864739,Willie Gordon,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,21952766,Denise Rosario,1
Pasco,Daniel Alcides Carrión ,Yanahuanca,57638704,Douglas Eley,1
Pasco,Daniel Alcides Carrión ,Yanahuanca,45274173,Leslie Givens,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,62038295,Nancy Lindsey,1
Pasco,Daniel Alcides Carrión ,Yanahuanca,53977696,Willie Gordon,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,16307530,Denise Rosario,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,43077876,Monica Stegall,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,82515140,Douglas Eley,1
Pasco,Daniel Alcides Carrión ,Yanahuanca,83017286,Monica Stegall,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,14122616,Nancy Lindsey,1
Pasco,Daniel Alcides Carrión ,Yanahuanca,76507107,Monica Stegall,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,21772119,Frank Hodge,1
Pasco,Daniel Alcides Carrión ,Yanahuanca,27594117,Frank Hodge,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,13572273,Frank Hodge,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,57165142,Monica Stegall,1
Pasco,Daniel Alcides Carrión ,Yanahuanca,63992544,Mary Peterson,1
Pasco,Daniel Alcides Carrión ,Yanahuanca,11842439,Willie Gordon,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,82009689,Leslie Givens,1
Pasco,Daniel Alcides Carrión ,Yanahuanca,23883188,John Box,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,79442137,Leslie Givens,1
Pasco,Daniel Alcides Carrión ,Yanahuanca,17148311,Willie Gordon,1
Pasco,Daniel Alcides Carrión ,Yanahuanca,28553796,Frank Hodge,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,83324072,Douglas Eley,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,15492382,Leslie Givens,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,68193645,Monica Stegall,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,85332544,Nancy Lindsey,1
Pasco,Daniel Alcides Carrión ,Yanahuanca,82213960,Willie Gordon,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,16925057,Nancy Lindsey,0
Pasco,Daniel Alcides Carrión ,Yanahuanca,29702817,Leslie Givens,1
Pasco,Daniel Alcides Carrión ,Yanahuanca,12542083,Douglas Eley,1
Pasco,Daniel Alcides Carrión ,Yanahuanca,45560370,Douglas Eley,1
Pasco,Daniel Alcides Carrión ,Yanahuanca,46591432,Frank Hodge,1
Pasco,Daniel Alcides Carrión ,Yanahuanca,53801913,Denise Rosario,0
