region,provincia,ciudad,dni,candidato,esvalido
Amazonas,Utcubamba,Bagua Grande,35416751,Stephen Orsborn,1
Amazonas,Utcubamba,Bagua Grande,48132571,Raymond Cannon,1
Amazonas,Utcubamba,Bagua Grande,18075480,Stephen Orsborn,0
Amazonas,Utcubamba,Bagua Grande,23079075,Cynthia Yancy,1
Amazonas,Utcubamba,Bagua Grande,30802062,Mildred Smith,0
Amazonas,Utcubamba,Bagua Grande,50363172,Raymond Cannon,1
Amazonas,Utcubamba,Bagua Grande,33870224,Cynthia Yancy,1
Amazonas,Utcubamba,Bagua Grande,52319336,Mildred Smith,0
Amazonas,Utcubamba,Bagua Grande,28381334,Stephen Orsborn,0
Amazonas,Utcubamba,Bagua Grande,54582772,Stephen Orsborn,1
Amazonas,Utcubamba,Bagua Grande,76163045,Raymond Cannon,1
Amazonas,Utcubamba,Bagua Grande,48323507,Raymond Cannon,0
Amazonas,Utcubamba,Bagua Grande,87439648,Stephen Orsborn,1
Amazonas,Utcubamba,Bagua Grande,79267141,Raymond Cannon,0
Amazonas,Utcubamba,Bagua Grande,49685119,Mildred Smith,0
Amazonas,Utcubamba,Bagua Grande,75567292,Mildred Smith,1
Amazonas,Utcubamba,Bagua Grande,13446514,Raymond Cannon,0
Amazonas,Utcubamba,Bagua Grande,24281289,Raymond Cannon,1
Amazonas,Utcubamba,Bagua Grande,35319521,Mildred Smith,0
Amazonas,Utcubamba,Bagua Grande,38431905,Mildred Smith,0
Amazonas,Utcubamba,Bagua Grande,28944985,Cynthia Yancy,0
Amazonas,Utcubamba,Bagua Grande,67790683,Mildred Smith,0
Amazonas,Utcubamba,Bagua Grande,39431615,Mildred Smith,0
Amazonas,Utcubamba,Bagua Grande,39965076,Cynthia Yancy,0
Amazonas,Utcubamba,Bagua Grande,55475839,Raymond Cannon,0
Amazonas,Utcubamba,Bagua Grande,51771447,Raymond Cannon,1
Amazonas,Utcubamba,Bagua Grande,67229847,Mildred Smith,0
Amazonas,Utcubamba,Bagua Grande,80539400,Stephen Orsborn,1
Amazonas,Utcubamba,Bagua Grande,80125004,Mildred Smith,0
Amazonas,Utcubamba,Bagua Grande,20317294,Mildred Smith,0
Amazonas,Utcubamba,Bagua Grande,23148641,Mildred Smith,0
Amazonas,Utcubamba,Bagua Grande,85206796,Stephen Orsborn,1
Amazonas,Utcubamba,Bagua Grande,89009865,Stephen Orsborn,1
Amazonas,Utcubamba,Bagua Grande,67676257,Cynthia Yancy,1
Amazonas,Utcubamba,Bagua Grande,74214540,Cynthia Yancy,0
Amazonas,Utcubamba,Bagua Grande,74257622,Mildred Smith,1
Amazonas,Utcubamba,Bagua Grande,76602280,Cynthia Yancy,0
Amazonas,Utcubamba,Bagua Grande,85994199,Mildred Smith,0
Amazonas,Utcubamba,Bagua Grande,49596870,Raymond Cannon,1
Amazonas,Utcubamba,Bagua Grande,79316141,Stephen Orsborn,1
Amazonas,Utcubamba,Bagua Grande,66000991,Cynthia Yancy,0
Amazonas,Utcubamba,Bagua Grande,53831781,Cynthia Yancy,1
Amazonas,Utcubamba,Bagua Grande,15120878,Raymond Cannon,0
Amazonas,Utcubamba,Bagua Grande,38674660,Mildred Smith,1
Amazonas,Utcubamba,Bagua Grande,26422144,Raymond Cannon,0
Amazonas,Utcubamba,Bagua Grande,38344963,Raymond Cannon,0
Amazonas,Utcubamba,Bagua Grande,62571841,Raymond Cannon,0
Amazonas,Utcubamba,Bagua Grande,65508726,Raymond Cannon,1
Amazonas,Utcubamba,Bagua Grande,24745435,Cynthia Yancy,0
Amazonas,Utcubamba,Bagua Grande,34942526,Stephen Orsborn,1
Amazonas,Utcubamba,Bagua Grande,55965698,Stephen Orsborn,1
Amazonas,Utcubamba,Bagua Grande,12059596,Cynthia Yancy,0
