region,provincia,ciudad,dni,candidato,esvalido
Ica,Nasca ,Nasca,38294363,Stanley Callender,0
Ica,Nasca ,Nasca,85873714,Karen Guzma,1
Ica,Nasca ,Nasca,24323963,Karen Guzma,1
Ica,Nasca ,Nasca,28144433,Jill Helmes,0
Ica,Nasca ,Nasca,42723463,John Mcclinton,1
Ica,Nasca ,Nasca,11849225,Stanley Callender,1
Ica,Nasca ,Nasca,78597057,John Mcclinton,1
Ica,Nasca ,Nasca,22025267,Karen Guzma,0
Ica,Nasca ,Nasca,73281717,Stanley Callender,0
Ica,Nasca ,Nasca,75504188,Stanley Callender,0
Ica,Nasca ,Nasca,14423402,Karen Guzma,0
Ica,Nasca ,Nasca,13130118,Karen Guzma,1
Ica,Nasca ,Nasca,30333202,Stanley Callender,0
Ica,Nasca ,Nasca,18009097,John Mcclinton,0
Ica,Nasca ,Nasca,64599817,Stanley Callender,1
Ica,Nasca ,Nasca,65288991,Jill Helmes,0
Ica,Nasca ,Nasca,36813733,Jill Helmes,1
Ica,Nasca ,Nasca,42054840,Jill Helmes,0
Ica,Nasca ,Nasca,50248278,Stanley Callender,0
Ica,Nasca ,Nasca,36431990,John Mcclinton,1
Ica,Nasca ,Nasca,83005683,Stanley Callender,1
Ica,Nasca ,Nasca,84876316,Jill Helmes,1
Ica,Nasca ,Nasca,55192851,Karen Guzma,1
Ica,Nasca ,Nasca,55730900,Stanley Callender,0
Ica,Nasca ,Nasca,34428405,Jill Helmes,0
Ica,Nasca ,Nasca,41563111,Karen Guzma,0
Ica,Nasca ,Nasca,88754641,Karen Guzma,1
Ica,Nasca ,Nasca,20872541,Jill Helmes,0
Ica,Nasca ,Nasca,41730737,Stanley Callender,1
Ica,Nasca ,Nasca,26375195,Karen Guzma,1
Ica,Nasca ,Nasca,39257783,Stanley Callender,0
Ica,Nasca ,Nasca,35696710,Karen Guzma,0
Ica,Nasca ,Nasca,27163911,Karen Guzma,1
Ica,Nasca ,Nasca,84072608,Karen Guzma,1
Ica,Nasca ,Nasca,66669920,Karen Guzma,0
Ica,Nasca ,Nasca,27184336,Jill Helmes,1
Ica,Nasca ,Nasca,73858900,Jill Helmes,1
Ica,Nasca ,Nasca,37917351,Jill Helmes,1
Ica,Nasca ,Nasca,63117618,Jill Helmes,0
Ica,Nasca ,Nasca,38122317,Stanley Callender,0
Ica,Nasca ,Nasca,13701786,Karen Guzma,1
Ica,Nasca ,Nasca,23079466,John Mcclinton,0
Ica,Nasca ,Nasca,57429427,John Mcclinton,0
Ica,Nasca ,Nasca,80634685,Karen Guzma,0
Ica,Nasca ,Nasca,44649837,Stanley Callender,0
Ica,Nasca ,Nasca,84351701,Karen Guzma,0
Ica,Nasca ,Nasca,69297892,Karen Guzma,0
Ica,Nasca ,Nasca,58836750,Karen Guzma,1
Ica,Nasca ,Nasca,69156471,Jill Helmes,1
Ica,Nasca ,Nasca,50060318,Jill Helmes,0
Ica,Nasca ,Nasca,26766989,Jill Helmes,1
Ica,Nasca ,Nasca,12461816,Jill Helmes,1
Ica,Nasca ,Nasca,76894049,Jill Helmes,0
Ica,Nasca ,Nasca,72835258,Jill Helmes,0
Ica,Nasca ,Nasca,33442214,Jill Helmes,1
Ica,Nasca ,Nasca,16174737,Jill Helmes,1
Ica,Nasca ,Nasca,45860797,Karen Guzma,0
Ica,Nasca ,Nasca,66136288,Karen Guzma,0
Ica,Nasca ,Nasca,68030558,John Mcclinton,0
Ica,Nasca ,Nasca,34630015,Stanley Callender,1
Ica,Nasca ,Nasca,28223536,Karen Guzma,1
Ica,Nasca ,Nasca,56370474,Jill Helmes,1
Ica,Nasca ,Nasca,66857628,Stanley Callender,0
Ica,Nasca ,Nasca,89027765,Stanley Callender,0
Ica,Nasca ,Nasca,83834846,Stanley Callender,1
Ica,Nasca ,Nasca,55511238,Jill Helmes,1
Ica,Nasca ,Nasca,55825299,John Mcclinton,1
Ica,Nasca ,Nasca,20653145,John Mcclinton,0
Ica,Nasca ,Nasca,15219360,Jill Helmes,0
Ica,Nasca ,Nasca,68586824,Jill Helmes,0
Ica,Nasca ,Nasca,83810868,Karen Guzma,0
Ica,Nasca ,Nasca,47359225,Karen Guzma,0
Ica,Nasca ,Nasca,81399972,Karen Guzma,1
Ica,Nasca ,Nasca,46759654,Karen Guzma,1
Ica,Nasca ,Nasca,19183054,John Mcclinton,0
Ica,Nasca ,Nasca,27298687,Stanley Callender,1
Ica,Nasca ,Nasca,14860873,Jill Helmes,0
Ica,Nasca ,Nasca,40390822,Stanley Callender,1
Ica,Nasca ,Nasca,56952828,Karen Guzma,1
Ica,Nasca ,Nasca,30930711,Karen Guzma,1
Ica,Nasca ,Nasca,49618132,Jill Helmes,1
Ica,Nasca ,Nasca,12771343,Jill Helmes,0
Ica,Nasca ,Nasca,66960848,Karen Guzma,1
Ica,Nasca ,Nasca,10738725,Stanley Callender,1
Ica,Nasca ,Nasca,25252389,Karen Guzma,1
Ica,Nasca ,Nasca,65193246,Stanley Callender,1
Ica,Nasca ,Nasca,65432774,John Mcclinton,1
Ica,Nasca ,Nasca,77294593,Karen Guzma,0
Ica,Nasca ,Nasca,26853160,Karen Guzma,1
Ica,Nasca ,Nasca,43562461,John Mcclinton,0
Ica,Nasca ,Nasca,57842149,Karen Guzma,1
Ica,Nasca ,Nasca,67589811,Stanley Callender,0
Ica,Nasca ,Nasca,37184621,Stanley Callender,0
Ica,Nasca ,Nasca,69777586,John Mcclinton,0
Ica,Nasca ,Nasca,57433927,Stanley Callender,0
Ica,Nasca ,Nasca,48801998,Jill Helmes,1
Ica,Nasca ,Nasca,31245545,Jill Helmes,1
Ica,Nasca ,Nasca,84652875,Jill Helmes,0
Ica,Nasca ,Nasca,51324857,Stanley Callender,1
Ica,Nasca ,Nasca,38398461,Stanley Callender,0
Ica,Nasca ,Nasca,38290522,Jill Helmes,0
Ica,Nasca ,Nasca,67653430,Karen Guzma,1
Ica,Nasca ,Nasca,63360747,John Mcclinton,1
Ica,Nasca ,Nasca,56632818,Stanley Callender,1
Ica,Nasca ,Nasca,19528653,Jill Helmes,1
Ica,Nasca ,Nasca,14335279,Karen Guzma,1
Ica,Nasca ,Nasca,13486121,John Mcclinton,1
Ica,Nasca ,Nasca,12327422,Stanley Callender,1
Ica,Nasca ,Nasca,75027080,Karen Guzma,1
Ica,Nasca ,Nasca,23769422,Stanley Callender,0
Ica,Nasca ,Nasca,27519654,Jill Helmes,0
Ica,Nasca ,Nasca,48151054,Karen Guzma,1
Ica,Nasca ,Nasca,69745924,John Mcclinton,1
Ica,Nasca ,Nasca,15263243,Stanley Callender,1
Ica,Nasca ,Nasca,20605342,Stanley Callender,1
Ica,Nasca ,Nasca,87390901,Stanley Callender,0
Ica,Nasca ,Nasca,56713052,Jill Helmes,0
Ica,Nasca ,Nasca,20385738,Karen Guzma,1
Ica,Nasca ,Nasca,13699248,Stanley Callender,1
Ica,Nasca ,Nasca,80897904,Stanley Callender,0
Ica,Nasca ,Nasca,18242428,Jill Helmes,0
Ica,Nasca ,Nasca,57435550,Stanley Callender,1
Ica,Nasca ,Nasca,64674009,Stanley Callender,0
Ica,Nasca ,Nasca,28856490,Karen Guzma,1
Ica,Nasca ,Nasca,59537852,Jill Helmes,1
Ica,Nasca ,Nasca,47800023,Karen Guzma,0
Ica,Nasca ,Nasca,24725020,Stanley Callender,1
Ica,Nasca ,Nasca,56449320,Stanley Callender,0
Ica,Nasca ,Nasca,83670549,Jill Helmes,1
Ica,Nasca ,Nasca,19635619,John Mcclinton,1
Ica,Nasca ,Nasca,27131485,Karen Guzma,1
Ica,Nasca ,Nasca,48656644,John Mcclinton,0
Ica,Nasca ,Nasca,72302194,Stanley Callender,0
Ica,Nasca ,Nasca,68471808,John Mcclinton,0
Ica,Nasca ,Nasca,10037434,John Mcclinton,1
Ica,Nasca ,Nasca,32126562,Jill Helmes,0
Ica,Nasca ,Nasca,35716030,Karen Guzma,1
Ica,Nasca ,Nasca,71809455,Jill Helmes,1
Ica,Nasca ,Nasca,59788928,John Mcclinton,1
Ica,Nasca ,Nasca,84701014,Stanley Callender,1
Ica,Nasca ,Nasca,17263698,Karen Guzma,1
Ica,Nasca ,Nasca,17201804,Jill Helmes,0
Ica,Nasca ,Nasca,59467572,Stanley Callender,1
Ica,Nasca ,Nasca,42732760,Stanley Callender,0
Ica,Nasca ,Nasca,70272987,Jill Helmes,0
Ica,Nasca ,Nasca,12749535,Stanley Callender,0
Ica,Nasca ,Nasca,57279332,Jill Helmes,0
Ica,Nasca ,Nasca,14702335,Jill Helmes,0
Ica,Nasca ,Nasca,82059444,John Mcclinton,1
Ica,Nasca ,Nasca,41977236,Jill Helmes,0
Ica,Nasca ,Nasca,12195842,Jill Helmes,0
Ica,Nasca ,Nasca,39667801,John Mcclinton,1
Ica,Nasca ,Nasca,16195981,Stanley Callender,0
Ica,Nasca ,Nasca,45071479,Karen Guzma,0
Ica,Nasca ,Nasca,15218335,Stanley Callender,0
Ica,Nasca ,Nasca,50126654,John Mcclinton,0
