region,provincia,ciudad,dni,candidato,esvalido
La Libertad,Sánchez Carrión ,Huamachuco,74980680,Michael Guerin,1
La Libertad,Sánchez Carrión ,Huamachuco,18887505,Christine Palmer,1
La Libertad,Sánchez Carrión ,Huamachuco,33872826,Susan Martinez,0
La Libertad,Sánchez Carrión ,Huamachuco,61136592,Michael Guerin,1
La Libertad,Sánchez Carrión ,Huamachuco,76688577,Susan Martinez,1
La Libertad,Sánchez Carrión ,Huamachuco,75561524,Michael Guerin,1
La Libertad,Sánchez Carrión ,Huamachuco,47822927,Susan Martinez,1
La Libertad,Sánchez Carrión ,Huamachuco,33540219,Susan Martinez,0
La Libertad,Sánchez Carrión ,Huamachuco,46652876,Michael Guerin,0
La Libertad,Sánchez Carrión ,Huamachuco,50699490,Susan Martinez,0
La Libertad,Sánchez Carrión ,Huamachuco,10803843,Christine Palmer,0
La Libertad,Sánchez Carrión ,Huamachuco,62737417,Michael Guerin,0
La Libertad,Sánchez Carrión ,Huamachuco,87164861,Christine Palmer,0
La Libertad,Sánchez Carrión ,Huamachuco,70583749,Kathleen Stevens,0
La Libertad,Sánchez Carrión ,Huamachuco,65164913,Kathleen Stevens,0
La Libertad,Sánchez Carrión ,Huamachuco,55867412,Christine Palmer,0
La Libertad,Sánchez Carrión ,Huamachuco,72057040,Kathleen Stevens,0
La Libertad,Sánchez Carrión ,Huamachuco,75208820,Kathleen Stevens,1
La Libertad,Sánchez Carrión ,Huamachuco,45972207,Michael Guerin,1
La Libertad,Sánchez Carrión ,Huamachuco,88849391,Michael Guerin,1
La Libertad,Sánchez Carrión ,Huamachuco,25269948,Kathleen Stevens,0
La Libertad,Sánchez Carrión ,Huamachuco,53514806,Christine Palmer,1
La Libertad,Sánchez Carrión ,Huamachuco,44607489,Susan Martinez,1
La Libertad,Sánchez Carrión ,Huamachuco,79823283,Kathleen Stevens,0
La Libertad,Sánchez Carrión ,Huamachuco,89172002,Christine Palmer,0
La Libertad,Sánchez Carrión ,Huamachuco,17956732,Kathleen Stevens,1
La Libertad,Sánchez Carrión ,Huamachuco,40436990,Kathleen Stevens,0
La Libertad,Sánchez Carrión ,Huamachuco,21212666,Christine Palmer,0
La Libertad,Sánchez Carrión ,Huamachuco,56215371,Susan Martinez,0
La Libertad,Sánchez Carrión ,Huamachuco,73296024,Susan Martinez,1
La Libertad,Sánchez Carrión ,Huamachuco,61699648,Michael Guerin,0
La Libertad,Sánchez Carrión ,Huamachuco,41034781,Kathleen Stevens,1
La Libertad,Sánchez Carrión ,Huamachuco,11810744,Michael Guerin,1
La Libertad,Sánchez Carrión ,Huamachuco,33781531,Michael Guerin,0
