region,provincia,ciudad,dni,candidato,esvalido
Lambayeque,Lambayeque ,Lambayeque,54106062,Mary Gomes,0
Lambayeque,Lambayeque ,Lambayeque,33935626,Stephen Williams,1
Lambayeque,Lambayeque ,Lambayeque,56634832,Eric Schultz,0
Lambayeque,Lambayeque ,Lambayeque,69840184,Sue Mcginn,0
Lambayeque,Lambayeque ,Lambayeque,44784782,Todd Saylor,1
Lambayeque,Lambayeque ,Lambayeque,12473780,Sue Mcginn,0
Lambayeque,Lambayeque ,Lambayeque,86004125,Sue Mcginn,1
Lambayeque,Lambayeque ,Lambayeque,17753452,Eric Schultz,1
Lambayeque,Lambayeque ,Lambayeque,15824012,Kyra Kirk,1
Lambayeque,Lambayeque ,Lambayeque,25880875,Stephen Williams,0
Lambayeque,Lambayeque ,Lambayeque,73229876,Eric Schultz,0
Lambayeque,Lambayeque ,Lambayeque,10818959,Kyra Kirk,0
Lambayeque,Lambayeque ,Lambayeque,48755396,Mary Gomes,0
Lambayeque,Lambayeque ,Lambayeque,27991318,Todd Saylor,1
Lambayeque,Lambayeque ,Lambayeque,25993306,Stephen Williams,0
Lambayeque,Lambayeque ,Lambayeque,21819636,Kyra Kirk,1
Lambayeque,Lambayeque ,Lambayeque,24559271,Sue Mcginn,0
Lambayeque,Lambayeque ,Lambayeque,15056961,Todd Saylor,1
Lambayeque,Lambayeque ,Lambayeque,57050659,Stephen Williams,1
Lambayeque,Lambayeque ,Lambayeque,18931184,Sue Mcginn,0
Lambayeque,Lambayeque ,Lambayeque,88942503,Stephen Williams,0
Lambayeque,Lambayeque ,Lambayeque,44369176,Todd Saylor,0
Lambayeque,Lambayeque ,Lambayeque,80088244,Eric Schultz,1
Lambayeque,Lambayeque ,Lambayeque,80716650,Mary Gomes,0
Lambayeque,Lambayeque ,Lambayeque,40733850,Eric Schultz,1
Lambayeque,Lambayeque ,Lambayeque,60144247,Eric Schultz,1
Lambayeque,Lambayeque ,Lambayeque,85885402,Todd Saylor,1
Lambayeque,Lambayeque ,Lambayeque,19787972,Stephen Williams,1
Lambayeque,Lambayeque ,Lambayeque,26161356,Todd Saylor,0
Lambayeque,Lambayeque ,Lambayeque,17311134,Stephen Williams,0
Lambayeque,Lambayeque ,Lambayeque,30047360,Todd Saylor,1
Lambayeque,Lambayeque ,Lambayeque,32998963,Todd Saylor,1
Lambayeque,Lambayeque ,Lambayeque,74207162,Sue Mcginn,1
Lambayeque,Lambayeque ,Lambayeque,21412055,Sue Mcginn,1
Lambayeque,Lambayeque ,Lambayeque,59132991,Todd Saylor,0
Lambayeque,Lambayeque ,Lambayeque,87647943,Eric Schultz,1
Lambayeque,Lambayeque ,Lambayeque,24213978,Kyra Kirk,1
Lambayeque,Lambayeque ,Lambayeque,51044274,Mary Gomes,1
Lambayeque,Lambayeque ,Lambayeque,30723309,Kyra Kirk,0
Lambayeque,Lambayeque ,Lambayeque,19750599,Eric Schultz,0
Lambayeque,Lambayeque ,Lambayeque,77847136,Sue Mcginn,0
Lambayeque,Lambayeque ,Lambayeque,37444150,Mary Gomes,0
Lambayeque,Lambayeque ,Lambayeque,61243275,Kyra Kirk,1
Lambayeque,Lambayeque ,Lambayeque,38896063,Todd Saylor,1
Lambayeque,Lambayeque ,Lambayeque,88742193,Eric Schultz,1
Lambayeque,Lambayeque ,Lambayeque,64622597,Mary Gomes,1
Lambayeque,Lambayeque ,Lambayeque,17130055,Todd Saylor,1
Lambayeque,Lambayeque ,Lambayeque,66156463,Stephen Williams,1
Lambayeque,Lambayeque ,Lambayeque,58899539,Kyra Kirk,1
Lambayeque,Lambayeque ,Lambayeque,84992611,Mary Gomes,0
Lambayeque,Lambayeque ,Lambayeque,23121632,Todd Saylor,0
Lambayeque,Lambayeque ,Lambayeque,26958492,Todd Saylor,1
Lambayeque,Lambayeque ,Lambayeque,89559756,Stephen Williams,1
Lambayeque,Lambayeque ,Lambayeque,15455003,Sue Mcginn,0
Lambayeque,Lambayeque ,Lambayeque,84072327,Kyra Kirk,0
Lambayeque,Lambayeque ,Lambayeque,26867417,Kyra Kirk,0
Lambayeque,Lambayeque ,Lambayeque,29542071,Mary Gomes,1
Lambayeque,Lambayeque ,Lambayeque,65581497,Kyra Kirk,1
Lambayeque,Lambayeque ,Lambayeque,26650426,Todd Saylor,1
Lambayeque,Lambayeque ,Lambayeque,70921035,Todd Saylor,0
Lambayeque,Lambayeque ,Lambayeque,48467292,Sue Mcginn,0
Lambayeque,Lambayeque ,Lambayeque,50083837,Kyra Kirk,0
Lambayeque,Lambayeque ,Lambayeque,69156989,Mary Gomes,0
Lambayeque,Lambayeque ,Lambayeque,37201281,Stephen Williams,0
Lambayeque,Lambayeque ,Lambayeque,78320318,Stephen Williams,0
Lambayeque,Lambayeque ,Lambayeque,47921541,Eric Schultz,0
Lambayeque,Lambayeque ,Lambayeque,67801615,Todd Saylor,0
Lambayeque,Lambayeque ,Lambayeque,22542062,Kyra Kirk,0
Lambayeque,Lambayeque ,Lambayeque,85158115,Stephen Williams,0
Lambayeque,Lambayeque ,Lambayeque,85678455,Eric Schultz,0
Lambayeque,Lambayeque ,Lambayeque,22951064,Mary Gomes,1
Lambayeque,Lambayeque ,Lambayeque,29253207,Mary Gomes,1
Lambayeque,Lambayeque ,Lambayeque,75454118,Kyra Kirk,1
Lambayeque,Lambayeque ,Lambayeque,30256981,Mary Gomes,0
Lambayeque,Lambayeque ,Lambayeque,51972183,Stephen Williams,1
Lambayeque,Lambayeque ,Lambayeque,13088438,Stephen Williams,1
Lambayeque,Lambayeque ,Lambayeque,48384196,Eric Schultz,1
Lambayeque,Lambayeque ,Lambayeque,10691667,Eric Schultz,0
Lambayeque,Lambayeque ,Lambayeque,30486632,Stephen Williams,0
Lambayeque,Lambayeque ,Lambayeque,18844325,Sue Mcginn,1
Lambayeque,Lambayeque ,Lambayeque,66153725,Mary Gomes,1
Lambayeque,Lambayeque ,Lambayeque,34320654,Todd Saylor,0
Lambayeque,Lambayeque ,Lambayeque,54908568,Stephen Williams,0
Lambayeque,Lambayeque ,Lambayeque,80293797,Eric Schultz,1
Lambayeque,Lambayeque ,Lambayeque,85874442,Kyra Kirk,0
Lambayeque,Lambayeque ,Lambayeque,64674295,Todd Saylor,1
Lambayeque,Lambayeque ,Lambayeque,10833015,Mary Gomes,1
Lambayeque,Lambayeque ,Lambayeque,30167220,Eric Schultz,1
Lambayeque,Lambayeque ,Lambayeque,50517958,Todd Saylor,0
Lambayeque,Lambayeque ,Lambayeque,67280460,Stephen Williams,0
Lambayeque,Lambayeque ,Lambayeque,70064541,Eric Schultz,0
Lambayeque,Lambayeque ,Lambayeque,70735868,Mary Gomes,0
Lambayeque,Lambayeque ,Lambayeque,40304629,Mary Gomes,0
Lambayeque,Lambayeque ,Lambayeque,72183507,Mary Gomes,0
Lambayeque,Lambayeque ,Lambayeque,21643190,Eric Schultz,1
Lambayeque,Lambayeque ,Lambayeque,32019298,Kyra Kirk,0
Lambayeque,Lambayeque ,Lambayeque,36424050,Stephen Williams,1
Lambayeque,Lambayeque ,Lambayeque,47669595,Stephen Williams,1
Lambayeque,Lambayeque ,Lambayeque,47810762,Eric Schultz,0
Lambayeque,Lambayeque ,Lambayeque,45834024,Stephen Williams,0
Lambayeque,Lambayeque ,Lambayeque,71857706,Stephen Williams,1
Lambayeque,Lambayeque ,Lambayeque,60878458,Kyra Kirk,1
Lambayeque,Lambayeque ,Lambayeque,62101076,Stephen Williams,1
Lambayeque,Lambayeque ,Lambayeque,32428842,Stephen Williams,0
Lambayeque,Lambayeque ,Lambayeque,73992804,Stephen Williams,1
Lambayeque,Lambayeque ,Lambayeque,51783604,Eric Schultz,0
Lambayeque,Lambayeque ,Lambayeque,59005375,Mary Gomes,0
Lambayeque,Lambayeque ,Lambayeque,36447631,Kyra Kirk,1
Lambayeque,Lambayeque ,Lambayeque,65023958,Stephen Williams,0
Lambayeque,Lambayeque ,Lambayeque,71138440,Eric Schultz,0
Lambayeque,Lambayeque ,Lambayeque,47484371,Stephen Williams,1
Lambayeque,Lambayeque ,Lambayeque,59943254,Mary Gomes,1
Lambayeque,Lambayeque ,Lambayeque,16017491,Sue Mcginn,1
Lambayeque,Lambayeque ,Lambayeque,66632763,Stephen Williams,1
Lambayeque,Lambayeque ,Lambayeque,37554641,Sue Mcginn,0
Lambayeque,Lambayeque ,Lambayeque,30431278,Stephen Williams,1
Lambayeque,Lambayeque ,Lambayeque,13600513,Sue Mcginn,1
Lambayeque,Lambayeque ,Lambayeque,21828524,Todd Saylor,1
Lambayeque,Lambayeque ,Lambayeque,13762262,Todd Saylor,0
Lambayeque,Lambayeque ,Lambayeque,77083169,Mary Gomes,0
Lambayeque,Lambayeque ,Lambayeque,59511742,Kyra Kirk,0
Lambayeque,Lambayeque ,Lambayeque,21554384,Kyra Kirk,0
Lambayeque,Lambayeque ,Lambayeque,63993183,Todd Saylor,0
Lambayeque,Lambayeque ,Lambayeque,50170236,Todd Saylor,0
Lambayeque,Lambayeque ,Lambayeque,50776124,Todd Saylor,1
Lambayeque,Lambayeque ,Lambayeque,73903947,Sue Mcginn,0
Lambayeque,Lambayeque ,Lambayeque,70375420,Stephen Williams,0
Lambayeque,Lambayeque ,Lambayeque,55567171,Eric Schultz,0
Lambayeque,Lambayeque ,Lambayeque,36049272,Sue Mcginn,0
Lambayeque,Lambayeque ,Lambayeque,84317838,Sue Mcginn,0
Lambayeque,Lambayeque ,Lambayeque,79475533,Mary Gomes,0
Lambayeque,Lambayeque ,Lambayeque,18827941,Todd Saylor,0
Lambayeque,Lambayeque ,Lambayeque,79239089,Sue Mcginn,0
Lambayeque,Lambayeque ,Lambayeque,55929538,Mary Gomes,1
Lambayeque,Lambayeque ,Lambayeque,47118063,Stephen Williams,1
Lambayeque,Lambayeque ,Lambayeque,73534986,Eric Schultz,1
Lambayeque,Lambayeque ,Lambayeque,17627040,Kyra Kirk,1
Lambayeque,Lambayeque ,Lambayeque,29683288,Todd Saylor,0
Lambayeque,Lambayeque ,Lambayeque,64494702,Kyra Kirk,0
Lambayeque,Lambayeque ,Lambayeque,32931462,Kyra Kirk,1
Lambayeque,Lambayeque ,Lambayeque,29427496,Todd Saylor,1
Lambayeque,Lambayeque ,Lambayeque,82039326,Mary Gomes,1
Lambayeque,Lambayeque ,Lambayeque,16400419,Todd Saylor,1
Lambayeque,Lambayeque ,Lambayeque,62763308,Kyra Kirk,0
Lambayeque,Lambayeque ,Lambayeque,50257346,Kyra Kirk,1
Lambayeque,Lambayeque ,Lambayeque,47877608,Stephen Williams,0
Lambayeque,Lambayeque ,Lambayeque,37311590,Sue Mcginn,0
Lambayeque,Lambayeque ,Lambayeque,46468677,Stephen Williams,1
Lambayeque,Lambayeque ,Lambayeque,11740249,Eric Schultz,0
Lambayeque,Lambayeque ,Lambayeque,75635005,Todd Saylor,0
Lambayeque,Lambayeque ,Lambayeque,43772924,Eric Schultz,0
Lambayeque,Lambayeque ,Lambayeque,63339250,Todd Saylor,1
Lambayeque,Lambayeque ,Lambayeque,58995025,Sue Mcginn,0
Lambayeque,Lambayeque ,Lambayeque,54034122,Eric Schultz,0
Lambayeque,Lambayeque ,Lambayeque,71845817,Mary Gomes,1
Lambayeque,Lambayeque ,Lambayeque,23520890,Sue Mcginn,0
Lambayeque,Lambayeque ,Lambayeque,40491934,Kyra Kirk,1
Lambayeque,Lambayeque ,Lambayeque,20409288,Stephen Williams,1
Lambayeque,Lambayeque ,Lambayeque,64353093,Sue Mcginn,1
Lambayeque,Lambayeque ,Lambayeque,86103428,Kyra Kirk,0
Lambayeque,Lambayeque ,Lambayeque,70316099,Eric Schultz,1
Lambayeque,Lambayeque ,Lambayeque,87670553,Mary Gomes,0
Lambayeque,Lambayeque ,Lambayeque,50199840,Kyra Kirk,0
Lambayeque,Lambayeque ,Lambayeque,66084353,Eric Schultz,0
Lambayeque,Lambayeque ,Lambayeque,70937273,Todd Saylor,1
Lambayeque,Lambayeque ,Lambayeque,78461718,Stephen Williams,0
Lambayeque,Lambayeque ,Lambayeque,74813466,Kyra Kirk,0
Lambayeque,Lambayeque ,Lambayeque,81093476,Todd Saylor,0
Lambayeque,Lambayeque ,Lambayeque,56113495,Stephen Williams,0
Lambayeque,Lambayeque ,Lambayeque,68147702,Sue Mcginn,0
Lambayeque,Lambayeque ,Lambayeque,43365087,Mary Gomes,1
Lambayeque,Lambayeque ,Lambayeque,36483177,Todd Saylor,0
Lambayeque,Lambayeque ,Lambayeque,56991496,Todd Saylor,1
Lambayeque,Lambayeque ,Lambayeque,28824992,Todd Saylor,1
Lambayeque,Lambayeque ,Lambayeque,85446991,Mary Gomes,0
Lambayeque,Lambayeque ,Lambayeque,16441241,Sue Mcginn,0
Lambayeque,Lambayeque ,Lambayeque,34132600,Sue Mcginn,0
Lambayeque,Lambayeque ,Lambayeque,55819601,Sue Mcginn,0
Lambayeque,Lambayeque ,Lambayeque,66223080,Mary Gomes,0
Lambayeque,Lambayeque ,Lambayeque,87524404,Kyra Kirk,1
Lambayeque,Lambayeque ,Lambayeque,38639952,Eric Schultz,1
Lambayeque,Lambayeque ,Lambayeque,21445744,Sue Mcginn,0
Lambayeque,Lambayeque ,Lambayeque,84686335,Sue Mcginn,0
Lambayeque,Lambayeque ,Lambayeque,57804077,Kyra Kirk,0
Lambayeque,Lambayeque ,Lambayeque,15371847,Eric Schultz,0
Lambayeque,Lambayeque ,Lambayeque,34349645,Kyra Kirk,0
Lambayeque,Lambayeque ,Lambayeque,73966180,Sue Mcginn,0
Lambayeque,Lambayeque ,Lambayeque,59811730,Todd Saylor,0
Lambayeque,Lambayeque ,Lambayeque,74064221,Stephen Williams,0
Lambayeque,Lambayeque ,Lambayeque,53189886,Todd Saylor,1
Lambayeque,Lambayeque ,Lambayeque,48393920,Todd Saylor,1
Lambayeque,Lambayeque ,Lambayeque,58681482,Kyra Kirk,1
Lambayeque,Lambayeque ,Lambayeque,80956456,Todd Saylor,1
Lambayeque,Lambayeque ,Lambayeque,83161455,Kyra Kirk,1
Lambayeque,Lambayeque ,Lambayeque,61279511,Sue Mcginn,1
Lambayeque,Lambayeque ,Lambayeque,44640551,Stephen Williams,0
Lambayeque,Lambayeque ,Lambayeque,81273620,Todd Saylor,1
Lambayeque,Lambayeque ,Lambayeque,19454383,Stephen Williams,1
Lambayeque,Lambayeque ,Lambayeque,76998136,Todd Saylor,1
Lambayeque,Lambayeque ,Lambayeque,31930556,Eric Schultz,0
Lambayeque,Lambayeque ,Lambayeque,30876670,Stephen Williams,1
Lambayeque,Lambayeque ,Lambayeque,72560636,Stephen Williams,1
Lambayeque,Lambayeque ,Lambayeque,31244694,Mary Gomes,1
Lambayeque,Lambayeque ,Lambayeque,35480528,Kyra Kirk,1
Lambayeque,Lambayeque ,Lambayeque,25772145,Sue Mcginn,0
Lambayeque,Lambayeque ,Lambayeque,33836028,Stephen Williams,1
Lambayeque,Lambayeque ,Chochope,19356470,Mary Gomes,0
Lambayeque,Lambayeque ,Chochope,30338950,Eric Schultz,0
Lambayeque,Lambayeque ,Chochope,56236059,Mary Gomes,0
Lambayeque,Lambayeque ,Chochope,12312372,Eric Schultz,1
Lambayeque,Lambayeque ,Chochope,67943935,Mary Gomes,1
Lambayeque,Lambayeque ,Chochope,18685327,Kyra Kirk,1
Lambayeque,Lambayeque ,Chochope,66109062,Sue Mcginn,1
Lambayeque,Lambayeque ,Chochope,38164750,Kyra Kirk,1
Lambayeque,Lambayeque ,Chochope,10696945,Mary Gomes,0
Lambayeque,Lambayeque ,Chochope,76016222,Sue Mcginn,1
Lambayeque,Lambayeque ,Chochope,18307103,Mary Gomes,0
Lambayeque,Lambayeque ,Chochope,66393182,Stephen Williams,0
Lambayeque,Lambayeque ,Chochope,85207570,Stephen Williams,0
Lambayeque,Lambayeque ,Chochope,23100630,Stephen Williams,0
Lambayeque,Lambayeque ,Chochope,30593112,Kyra Kirk,0
Lambayeque,Lambayeque ,Chochope,86351581,Stephen Williams,1
Lambayeque,Lambayeque ,Chochope,54936285,Mary Gomes,0
Lambayeque,Lambayeque ,Chochope,38174260,Todd Saylor,1
Lambayeque,Lambayeque ,Chochope,16074398,Stephen Williams,0
Lambayeque,Lambayeque ,Chochope,54057010,Mary Gomes,0
Lambayeque,Lambayeque ,Chochope,37830320,Stephen Williams,0
Lambayeque,Lambayeque ,Chochope,64568945,Stephen Williams,1
Lambayeque,Lambayeque ,Chochope,53971283,Stephen Williams,1
Lambayeque,Lambayeque ,Chochope,63114203,Stephen Williams,1
Lambayeque,Lambayeque ,Chochope,22594501,Eric Schultz,1
Lambayeque,Lambayeque ,Chochope,75617700,Eric Schultz,1
Lambayeque,Lambayeque ,Chochope,25597817,Todd Saylor,1
Lambayeque,Lambayeque ,Chochope,25768858,Kyra Kirk,0
Lambayeque,Lambayeque ,Chochope,47976084,Sue Mcginn,0
Lambayeque,Lambayeque ,Chochope,20558486,Kyra Kirk,0
Lambayeque,Lambayeque ,Chochope,47318786,Todd Saylor,1
Lambayeque,Lambayeque ,Chochope,31767810,Todd Saylor,0
Lambayeque,Lambayeque ,Chochope,48599454,Todd Saylor,0
Lambayeque,Lambayeque ,Chochope,35891730,Stephen Williams,0
Lambayeque,Lambayeque ,Chochope,54972705,Todd Saylor,1
Lambayeque,Lambayeque ,Chochope,22239900,Stephen Williams,0
Lambayeque,Lambayeque ,Chochope,44590505,Kyra Kirk,0
Lambayeque,Lambayeque ,Chochope,34800799,Sue Mcginn,1
Lambayeque,Lambayeque ,Chochope,52160170,Sue Mcginn,0
Lambayeque,Lambayeque ,Chochope,68150779,Stephen Williams,1
Lambayeque,Lambayeque ,Chochope,74922363,Sue Mcginn,1
Lambayeque,Lambayeque ,Chochope,31131868,Kyra Kirk,0
Lambayeque,Lambayeque ,Chochope,47054222,Stephen Williams,1
Lambayeque,Lambayeque ,Chochope,24756721,Stephen Williams,0
Lambayeque,Lambayeque ,Chochope,21389327,Todd Saylor,0
Lambayeque,Lambayeque ,Chochope,43138068,Eric Schultz,1
Lambayeque,Lambayeque ,Chochope,80048075,Todd Saylor,0
Lambayeque,Lambayeque ,Chochope,43220946,Todd Saylor,0
Lambayeque,Lambayeque ,Chochope,13080581,Kyra Kirk,1
Lambayeque,Lambayeque ,Chochope,70971820,Stephen Williams,0
Lambayeque,Lambayeque ,Chochope,14079855,Stephen Williams,0
Lambayeque,Lambayeque ,Chochope,48344791,Sue Mcginn,1
Lambayeque,Lambayeque ,Chochope,74804097,Mary Gomes,0
Lambayeque,Lambayeque ,Chochope,62708735,Sue Mcginn,1
Lambayeque,Lambayeque ,Chochope,47571618,Kyra Kirk,1
Lambayeque,Lambayeque ,Chochope,35465752,Todd Saylor,1
Lambayeque,Lambayeque ,Chochope,56657126,Sue Mcginn,0
Lambayeque,Lambayeque ,Chochope,31277401,Eric Schultz,0
Lambayeque,Lambayeque ,Chochope,59471482,Todd Saylor,0
Lambayeque,Lambayeque ,Chochope,84158248,Kyra Kirk,1
Lambayeque,Lambayeque ,Chochope,39792560,Stephen Williams,1
Lambayeque,Lambayeque ,Chochope,47580761,Eric Schultz,0
Lambayeque,Lambayeque ,Chochope,78025226,Sue Mcginn,0
