region,provincia,ciudad,dni,candidato,esvalido
Ica,Chincha ,Chincha Alta,38334108,Karen Guzma,0
Ica,Chincha ,Chincha Alta,41102349,Jill Helmes,0
Ica,Chincha ,Chincha Alta,46624744,Stanley Callender,1
Ica,Chincha ,Chincha Alta,37536830,Stanley Callender,1
Ica,Chincha ,Chincha Alta,83706882,Jill Helmes,0
Ica,Chincha ,Chincha Alta,67845144,Jill Helmes,0
Ica,Chincha ,Chincha Alta,43508299,Stanley Callender,1
Ica,Chincha ,Chincha Alta,47475850,Karen Guzma,1
Ica,Chincha ,Chincha Alta,50589470,Karen Guzma,1
Ica,Chincha ,Chincha Alta,55512226,Jill Helmes,0
Ica,Chincha ,Chincha Alta,14932838,Stanley Callender,1
Ica,Chincha ,Chincha Alta,41903972,Jill Helmes,1
Ica,Chincha ,Chincha Alta,48521253,Stanley Callender,0
Ica,Chincha ,Chincha Alta,65129663,Stanley Callender,0
Ica,Chincha ,Chincha Alta,35268214,Jill Helmes,0
Ica,Chincha ,Chincha Alta,53248410,Jill Helmes,1
Ica,Chincha ,Chincha Alta,33515697,Karen Guzma,1
Ica,Chincha ,Chincha Alta,41394060,John Mcclinton,0
Ica,Chincha ,Chincha Alta,22287577,Jill Helmes,0
Ica,Chincha ,Chincha Alta,87525149,Stanley Callender,1
Ica,Chincha ,Chincha Alta,42398289,Stanley Callender,1
Ica,Chincha ,Chincha Alta,80166694,Stanley Callender,0
Ica,Chincha ,Chincha Alta,70352543,Jill Helmes,0
Ica,Chincha ,Chincha Alta,71595494,John Mcclinton,1
Ica,Chincha ,Chincha Alta,45413534,Jill Helmes,0
Ica,Chincha ,Chincha Alta,13588589,John Mcclinton,0
Ica,Chincha ,Chincha Alta,11347327,Jill Helmes,1
Ica,Chincha ,Chincha Alta,82539993,Karen Guzma,1
Ica,Chincha ,Chincha Alta,39277142,Karen Guzma,0
Ica,Chincha ,Chincha Alta,34225125,Jill Helmes,1
Ica,Chincha ,Chincha Alta,79418571,John Mcclinton,0
Ica,Chincha ,Chincha Alta,82695293,Karen Guzma,0
Ica,Chincha ,Chincha Alta,79889537,Karen Guzma,1
Ica,Chincha ,Chincha Alta,45662794,Jill Helmes,0
Ica,Chincha ,Chincha Alta,25527408,John Mcclinton,0
Ica,Chincha ,Chincha Alta,45310757,Jill Helmes,1
Ica,Chincha ,Chincha Alta,55881582,Karen Guzma,1
Ica,Chincha ,Chincha Alta,85105403,Jill Helmes,1
Ica,Chincha ,Chincha Alta,44760413,Karen Guzma,1
Ica,Chincha ,Chincha Alta,58008904,Stanley Callender,1
Ica,Chincha ,Chincha Alta,79025087,John Mcclinton,1
Ica,Chincha ,Chincha Alta,10615112,Stanley Callender,0
Ica,Chincha ,Chincha Alta,84403727,Stanley Callender,0
Ica,Chincha ,Chincha Alta,68594152,John Mcclinton,0
Ica,Chincha ,Chincha Alta,87681128,John Mcclinton,0
Ica,Chincha ,Chincha Alta,50700201,Karen Guzma,1
Ica,Chincha ,Chincha Alta,48337494,Stanley Callender,1
Ica,Chincha ,Chincha Alta,29977405,Stanley Callender,0
Ica,Chincha ,Chincha Alta,73673845,Jill Helmes,0
Ica,Chincha ,Chincha Alta,80980801,Stanley Callender,1
Ica,Chincha ,Chincha Alta,41236882,John Mcclinton,0
Ica,Chincha ,Chincha Alta,28077309,Jill Helmes,1
Ica,Chincha ,Chincha Alta,83763502,Jill Helmes,1
Ica,Chincha ,Chincha Alta,28540741,John Mcclinton,0
Ica,Chincha ,Chincha Alta,29438158,Karen Guzma,0
Ica,Chincha ,Chincha Alta,63176865,John Mcclinton,0
Ica,Chincha ,Chincha Alta,52496282,Jill Helmes,1
Ica,Chincha ,Chincha Alta,37802668,Stanley Callender,1
Ica,Chincha ,Chincha Alta,43579714,Jill Helmes,1
Ica,Chincha ,Chincha Alta,75357782,John Mcclinton,1
Ica,Chincha ,Chincha Alta,82628837,Jill Helmes,0
Ica,Chincha ,Chincha Alta,17345984,John Mcclinton,1
Ica,Chincha ,Chincha Alta,47843899,Jill Helmes,0
Ica,Chincha ,Chincha Alta,86010476,John Mcclinton,1
Ica,Chincha ,Chincha Alta,73064094,Karen Guzma,0
Ica,Chincha ,Chincha Alta,30912589,Karen Guzma,0
Ica,Chincha ,Chincha Alta,20303937,Stanley Callender,0
Ica,Chincha ,Chincha Alta,14596894,Jill Helmes,0
Ica,Chincha ,Chincha Alta,69498952,Jill Helmes,1
Ica,Chincha ,Chincha Alta,41668230,Stanley Callender,0
Ica,Chincha ,Chincha Alta,35583616,Stanley Callender,1
Ica,Chincha ,Chincha Alta,75161098,Karen Guzma,1
Ica,Chincha ,Chincha Alta,32296507,John Mcclinton,1
Ica,Chincha ,Chincha Alta,87800562,Stanley Callender,1
Ica,Chincha ,Chincha Alta,77044401,Stanley Callender,0
Ica,Chincha ,Chincha Alta,39130946,Stanley Callender,1
Ica,Chincha ,Chincha Alta,55994888,Jill Helmes,1
Ica,Chincha ,Chincha Alta,42715442,John Mcclinton,1
Ica,Chincha ,Chincha Alta,37822749,Stanley Callender,0
Ica,Chincha ,Chincha Alta,68078113,John Mcclinton,1
Ica,Chincha ,Chincha Alta,21817095,Jill Helmes,1
Ica,Chincha ,Chincha Alta,37292677,Karen Guzma,0
Ica,Chincha ,Chincha Alta,74530011,Jill Helmes,1
Ica,Chincha ,Chincha Alta,39001804,Karen Guzma,0
Ica,Chincha ,Chincha Alta,27565917,Karen Guzma,1
Ica,Chincha ,Chincha Alta,48016867,Karen Guzma,0
Ica,Chincha ,Chincha Alta,45869931,Stanley Callender,1
Ica,Chincha ,Chincha Alta,82625128,Karen Guzma,1
Ica,Chincha ,Chincha Alta,15424809,Karen Guzma,1
Ica,Chincha ,Chincha Alta,83796188,John Mcclinton,1
Ica,Chincha ,Chincha Alta,50441232,Karen Guzma,0
Ica,Chincha ,Chincha Alta,20026762,Jill Helmes,1
Ica,Chincha ,Chincha Alta,62685959,John Mcclinton,1
Ica,Chincha ,Chincha Alta,31974753,Karen Guzma,0
Ica,Chincha ,Chincha Alta,39270605,Jill Helmes,0
Ica,Chincha ,Chincha Alta,22090373,Stanley Callender,0
Ica,Chincha ,Chincha Alta,49059264,John Mcclinton,0
Ica,Chincha ,Chincha Alta,89672687,Karen Guzma,1
Ica,Chincha ,Chincha Alta,38057732,Jill Helmes,0
Ica,Chincha ,Chincha Alta,79929209,Stanley Callender,1
Ica,Chincha ,Chincha Alta,15747521,Jill Helmes,1
Ica,Chincha ,Chincha Alta,21287688,Jill Helmes,0
Ica,Chincha ,Chincha Alta,11542807,Karen Guzma,0
Ica,Chincha ,Chincha Alta,41098887,Karen Guzma,0
Ica,Chincha ,Chincha Alta,21307237,Jill Helmes,1
Ica,Chincha ,Chincha Alta,30747372,John Mcclinton,1
Ica,Chincha ,Chincha Alta,50798725,John Mcclinton,0
Ica,Chincha ,Chincha Alta,39689158,Stanley Callender,1
Ica,Chincha ,Chincha Alta,55638121,John Mcclinton,0
Ica,Chincha ,Chincha Alta,74429128,Karen Guzma,1
Ica,Chincha ,Chincha Alta,24307422,Jill Helmes,1
Ica,Chincha ,Chincha Alta,78986072,Karen Guzma,1
Ica,Chincha ,Chincha Alta,33285834,Stanley Callender,0
Ica,Chincha ,Chincha Alta,16575224,John Mcclinton,0
Ica,Chincha ,Chincha Alta,69152803,John Mcclinton,1
Ica,Chincha ,Chincha Alta,21754257,Jill Helmes,1
Ica,Chincha ,Chincha Alta,28093049,John Mcclinton,1
Ica,Chincha ,Chincha Alta,72426240,Jill Helmes,0
Ica,Chincha ,Chincha Alta,20648007,Jill Helmes,1
Ica,Chincha ,Chincha Alta,57844983,Stanley Callender,1
Ica,Chincha ,Chincha Alta,44997030,Stanley Callender,1
Ica,Chincha ,Chincha Alta,65737993,Stanley Callender,0
Ica,Chincha ,Chincha Alta,86019589,Karen Guzma,1
Ica,Chincha ,Chincha Alta,82909658,John Mcclinton,0
Ica,Chincha ,Chincha Alta,40056303,Karen Guzma,1
Ica,Chincha ,Chincha Alta,11566648,John Mcclinton,0
Ica,Chincha ,Chincha Alta,40022964,John Mcclinton,0
Ica,Chincha ,Chincha Alta,86380574,John Mcclinton,0
Ica,Chincha ,Chincha Alta,79996358,Stanley Callender,1
Ica,Chincha ,Chincha Alta,29871250,Jill Helmes,1
Ica,Chincha ,Chincha Alta,82146166,Stanley Callender,0
Ica,Chincha ,Chincha Alta,83549511,Stanley Callender,1
Ica,Chincha ,Chincha Alta,28349047,Karen Guzma,0
Ica,Chincha ,Chincha Alta,19635087,Karen Guzma,0
Ica,Chincha ,Chincha Alta,53844123,John Mcclinton,0
Ica,Chincha ,Chincha Alta,34708717,John Mcclinton,0
Ica,Chincha ,Chincha Alta,58186105,Karen Guzma,1
Ica,Chincha ,Chincha Alta,43947114,Stanley Callender,1
Ica,Chincha ,Chincha Alta,35407032,Karen Guzma,0
Ica,Chincha ,Chincha Alta,37461760,Karen Guzma,1
Ica,Chincha ,Chincha Alta,68039473,John Mcclinton,0
Ica,Chincha ,Chincha Alta,45849057,Stanley Callender,0
Ica,Chincha ,Chincha Alta,66533140,John Mcclinton,1
Ica,Chincha ,Chincha Alta,83363459,John Mcclinton,0
Ica,Chincha ,Chincha Alta,69269793,Jill Helmes,0
Ica,Chincha ,Chincha Alta,69422609,Jill Helmes,0
Ica,Chincha ,Chincha Alta,71413319,Karen Guzma,1
Ica,Chincha ,Chincha Alta,16035726,John Mcclinton,0
Ica,Chincha ,Chincha Alta,52868254,Karen Guzma,0
Ica,Chincha ,Chincha Alta,70103616,Karen Guzma,0
Ica,Chincha ,Chincha Alta,60115384,Karen Guzma,0
Ica,Chincha ,Chincha Alta,25271675,Karen Guzma,0
Ica,Chincha ,Chincha Alta,49910405,John Mcclinton,0
Ica,Chincha ,Chincha Alta,87419731,John Mcclinton,1
Ica,Chincha ,Chincha Alta,68049792,Karen Guzma,0
Ica,Chincha ,Chincha Alta,84871128,Jill Helmes,1
Ica,Chincha ,Chincha Alta,89615816,Stanley Callender,0
Ica,Chincha ,Chincha Alta,65195469,Karen Guzma,0
Ica,Chincha ,Chincha Alta,75445808,Jill Helmes,0
Ica,Chincha ,Chincha Alta,20592145,Stanley Callender,1
Ica,Chincha ,Chincha Alta,53063607,Jill Helmes,1
Ica,Chincha ,Chincha Alta,81233046,Jill Helmes,0
Ica,Chincha ,Chincha Alta,48364944,Jill Helmes,1
Ica,Chincha ,Chincha Alta,15359490,Stanley Callender,1
Ica,Chincha ,Chincha Alta,16773955,Karen Guzma,0
Ica,Chincha ,Chincha Alta,55734643,Stanley Callender,1
Ica,Chincha ,Chincha Alta,68512397,Jill Helmes,0
Ica,Chincha ,Chincha Alta,14960436,Jill Helmes,0
Ica,Chincha ,Chincha Alta,86051409,John Mcclinton,1
Ica,Chincha ,Chincha Alta,59067742,Stanley Callender,0
