region,provincia,ciudad,dni,candidato,esvalido
Moquegua,Mariscal Nieto ,Moquegua,30231707,Cora Worley,1
Moquegua,Mariscal Nieto ,Moquegua,69096867,Ernie Carlisle,1
Moquegua,Mariscal Nieto ,Moquegua,44913749,Cora Worley,1
Moquegua,Mariscal Nieto ,Moquegua,40267443,Ernie Carlisle,1
Moquegua,Mariscal Nieto ,Moquegua,82438687,Cora Worley,0
Moquegua,Mariscal Nieto ,Moquegua,50285238,Ernie Carlisle,0
Moquegua,Mariscal Nieto ,Moquegua,52479048,Charles Schnee,0
Moquegua,Mariscal Nieto ,Moquegua,77790381,Henry Jones,0
Moquegua,Mariscal Nieto ,Moquegua,78488641,Cora Worley,1
Moquegua,Mariscal Nieto ,Moquegua,80930468,Cora Worley,1
Moquegua,Mariscal Nieto ,Moquegua,25095288,Ernie Carlisle,0
Moquegua,Mariscal Nieto ,Moquegua,34593681,Henry Jones,0
Moquegua,Mariscal Nieto ,Moquegua,30581694,Ernie Carlisle,0
Moquegua,Mariscal Nieto ,Moquegua,28311379,Henry Jones,0
Moquegua,Mariscal Nieto ,Moquegua,33185438,Ernie Carlisle,0
Moquegua,Mariscal Nieto ,Moquegua,50733591,Charles Schnee,1
Moquegua,Mariscal Nieto ,Moquegua,68915965,Henry Jones,0
Moquegua,Mariscal Nieto ,Moquegua,45420009,Charles Schnee,1
Moquegua,Mariscal Nieto ,Moquegua,67905177,Ernie Carlisle,1
Moquegua,Mariscal Nieto ,Moquegua,47252393,Ernie Carlisle,1
Moquegua,Mariscal Nieto ,Moquegua,74324410,Ernie Carlisle,1
Moquegua,Mariscal Nieto ,Moquegua,59243910,Charles Schnee,1
Moquegua,Mariscal Nieto ,Moquegua,21256027,Ernie Carlisle,1
Moquegua,Mariscal Nieto ,Moquegua,27764418,Henry Jones,0
Moquegua,Mariscal Nieto ,Moquegua,31948802,Charles Schnee,0
Moquegua,Mariscal Nieto ,Moquegua,57553242,Ernie Carlisle,0
Moquegua,Mariscal Nieto ,Moquegua,54311075,Ernie Carlisle,0
Moquegua,Mariscal Nieto ,Moquegua,74190071,Henry Jones,0
Moquegua,Mariscal Nieto ,Moquegua,21168040,Ernie Carlisle,1
Moquegua,Mariscal Nieto ,Moquegua,16405827,Cora Worley,0
Moquegua,Mariscal Nieto ,Moquegua,82211565,Ernie Carlisle,1
Moquegua,Mariscal Nieto ,Moquegua,11211661,Charles Schnee,1
Moquegua,Mariscal Nieto ,Moquegua,34532666,Charles Schnee,0
Moquegua,Mariscal Nieto ,Moquegua,74833044,Henry Jones,1
Moquegua,Mariscal Nieto ,Moquegua,71327411,Charles Schnee,0
Moquegua,Mariscal Nieto ,Moquegua,49388919,Ernie Carlisle,0
Moquegua,Mariscal Nieto ,Moquegua,61272164,Henry Jones,1
Moquegua,Mariscal Nieto ,Moquegua,53434876,Henry Jones,0
Moquegua,Mariscal Nieto ,Moquegua,67245490,Ernie Carlisle,0
Moquegua,Mariscal Nieto ,Moquegua,27242639,Charles Schnee,0
Moquegua,Mariscal Nieto ,Moquegua,56527253,Charles Schnee,1
Moquegua,Mariscal Nieto ,Moquegua,29911534,Henry Jones,1
Moquegua,Mariscal Nieto ,Moquegua,24834949,Cora Worley,0
Moquegua,Mariscal Nieto ,Moquegua,32613560,Cora Worley,0
Moquegua,Mariscal Nieto ,Moquegua,40523582,Cora Worley,1
Moquegua,Mariscal Nieto ,Moquegua,60048078,Ernie Carlisle,0
Moquegua,Mariscal Nieto ,Moquegua,52252244,Cora Worley,0
Moquegua,Mariscal Nieto ,Moquegua,70974639,Cora Worley,1
Moquegua,Mariscal Nieto ,Moquegua,56525860,Cora Worley,0
Moquegua,Mariscal Nieto ,Moquegua,64779339,Ernie Carlisle,1
Moquegua,Mariscal Nieto ,Moquegua,71203205,Charles Schnee,0
Moquegua,Mariscal Nieto ,Moquegua,76037003,Cora Worley,1
Moquegua,Mariscal Nieto ,Moquegua,76103530,Henry Jones,0
Moquegua,Mariscal Nieto ,Moquegua,10057382,Cora Worley,1
Moquegua,Mariscal Nieto ,Moquegua,68324505,Henry Jones,1
Moquegua,Mariscal Nieto ,Moquegua,44773401,Henry Jones,1
Moquegua,Mariscal Nieto ,Moquegua,77656453,Charles Schnee,0
Moquegua,Mariscal Nieto ,Moquegua,63837306,Charles Schnee,0
Moquegua,Mariscal Nieto ,Moquegua,41671505,Henry Jones,0
Moquegua,Mariscal Nieto ,Moquegua,25582581,Henry Jones,1
Moquegua,Mariscal Nieto ,Moquegua,59041951,Cora Worley,1
Moquegua,Mariscal Nieto ,Moquegua,15068191,Ernie Carlisle,1
Moquegua,Mariscal Nieto ,Moquegua,43280185,Charles Schnee,1
Moquegua,Mariscal Nieto ,Moquegua,67060782,Ernie Carlisle,1
Moquegua,Mariscal Nieto ,Moquegua,41970294,Henry Jones,1
Moquegua,Mariscal Nieto ,Moquegua,19367443,Ernie Carlisle,0
Moquegua,Mariscal Nieto ,Moquegua,18727423,Henry Jones,0
Moquegua,Mariscal Nieto ,Moquegua,17660468,Henry Jones,0
Moquegua,Mariscal Nieto ,Moquegua,36766645,Ernie Carlisle,1
Moquegua,Mariscal Nieto ,Moquegua,17988025,Charles Schnee,1
Moquegua,Mariscal Nieto ,Moquegua,47456802,Ernie Carlisle,0
Moquegua,Mariscal Nieto ,Moquegua,39006424,Cora Worley,1
Moquegua,Mariscal Nieto ,Moquegua,27155490,Ernie Carlisle,1
Moquegua,Mariscal Nieto ,Moquegua,64858962,Henry Jones,1
Moquegua,Mariscal Nieto ,Moquegua,47374252,Charles Schnee,0
Moquegua,Mariscal Nieto ,Moquegua,48290269,Charles Schnee,1
Moquegua,Mariscal Nieto ,Moquegua,63671456,Henry Jones,1
Moquegua,Mariscal Nieto ,Moquegua,42840594,Cora Worley,1
Moquegua,Mariscal Nieto ,Moquegua,37039086,Ernie Carlisle,0
Moquegua,Mariscal Nieto ,Moquegua,11273716,Henry Jones,1
Moquegua,Mariscal Nieto ,Moquegua,79521856,Cora Worley,1
Moquegua,Mariscal Nieto ,Moquegua,65339494,Henry Jones,0
Moquegua,Mariscal Nieto ,Moquegua,84412690,Charles Schnee,0
Moquegua,Mariscal Nieto ,Moquegua,16238401,Ernie Carlisle,0
Moquegua,Mariscal Nieto ,Moquegua,67958719,Cora Worley,0
Moquegua,Mariscal Nieto ,Moquegua,57755869,Charles Schnee,0
Moquegua,Mariscal Nieto ,Moquegua,45059545,Charles Schnee,0
Moquegua,Mariscal Nieto ,Moquegua,19332223,Cora Worley,0
Moquegua,Mariscal Nieto ,Moquegua,55079449,Ernie Carlisle,0
Moquegua,Mariscal Nieto ,Moquegua,34777903,Charles Schnee,1
Moquegua,Mariscal Nieto ,Moquegua,54373673,Henry Jones,1
Moquegua,Mariscal Nieto ,Moquegua,20410163,Charles Schnee,1
Moquegua,Mariscal Nieto ,Moquegua,82963135,Henry Jones,1
Moquegua,Mariscal Nieto ,Moquegua,59518654,Henry Jones,1
Moquegua,Mariscal Nieto ,Moquegua,78440155,Henry Jones,0
Moquegua,Mariscal Nieto ,Moquegua,64523346,Ernie Carlisle,0
Moquegua,Mariscal Nieto ,Moquegua,66136547,Ernie Carlisle,0
Moquegua,Mariscal Nieto ,Moquegua,13128467,Cora Worley,0
Moquegua,Mariscal Nieto ,Moquegua,22304465,Charles Schnee,0
Moquegua,Mariscal Nieto ,Moquegua,64491494,Charles Schnee,1
Moquegua,Mariscal Nieto ,Moquegua,37905925,Charles Schnee,1
Moquegua,Mariscal Nieto ,Moquegua,13598821,Ernie Carlisle,0
Moquegua,Mariscal Nieto ,Moquegua,75502239,Ernie Carlisle,1
Moquegua,Mariscal Nieto ,Moquegua,50347860,Cora Worley,1
Moquegua,Mariscal Nieto ,Moquegua,12364470,Henry Jones,0
Moquegua,Mariscal Nieto ,Moquegua,51644620,Cora Worley,1
Moquegua,Mariscal Nieto ,Moquegua,68550785,Henry Jones,1
Moquegua,Mariscal Nieto ,Moquegua,71452927,Henry Jones,0
Moquegua,Mariscal Nieto ,Moquegua,67672313,Cora Worley,1
Moquegua,Mariscal Nieto ,Moquegua,81090110,Henry Jones,0
Moquegua,Mariscal Nieto ,Moquegua,40161878,Cora Worley,1
Moquegua,Mariscal Nieto ,Moquegua,65602005,Cora Worley,1
Moquegua,Mariscal Nieto ,Moquegua,22237663,Cora Worley,1
Moquegua,Mariscal Nieto ,Moquegua,51808300,Charles Schnee,0
Moquegua,Mariscal Nieto ,Moquegua,61858563,Cora Worley,1
Moquegua,Mariscal Nieto ,Moquegua,30621959,Cora Worley,0
Moquegua,Mariscal Nieto ,Moquegua,13599668,Charles Schnee,0
Moquegua,Mariscal Nieto ,Moquegua,73731886,Henry Jones,0
Moquegua,Mariscal Nieto ,Moquegua,61572079,Cora Worley,1
Moquegua,Mariscal Nieto ,Moquegua,34977517,Henry Jones,0
Moquegua,Mariscal Nieto ,Moquegua,14685468,Cora Worley,1
Moquegua,Mariscal Nieto ,Moquegua,74533196,Charles Schnee,1
Moquegua,Mariscal Nieto ,Moquegua,16268088,Charles Schnee,0
Moquegua,Mariscal Nieto ,Moquegua,73610143,Cora Worley,0
Moquegua,Mariscal Nieto ,Moquegua,34107566,Ernie Carlisle,1
Moquegua,Mariscal Nieto ,Moquegua,35512697,Ernie Carlisle,1
Moquegua,Mariscal Nieto ,Moquegua,65489182,Cora Worley,1
Moquegua,Mariscal Nieto ,Moquegua,69096499,Ernie Carlisle,0
Moquegua,Mariscal Nieto ,Moquegua,64787396,Henry Jones,1
Moquegua,Mariscal Nieto ,Moquegua,33790058,Henry Jones,0
Moquegua,Mariscal Nieto ,Moquegua,63001234,Henry Jones,1
Moquegua,Mariscal Nieto ,Moquegua,24059430,Ernie Carlisle,1
Moquegua,Mariscal Nieto ,Moquegua,35398063,Cora Worley,1
Moquegua,Mariscal Nieto ,Moquegua,87866563,Cora Worley,1
Moquegua,Mariscal Nieto ,Moquegua,37043513,Cora Worley,1
Moquegua,Mariscal Nieto ,Moquegua,70190413,Ernie Carlisle,0
Moquegua,Mariscal Nieto ,Moquegua,69150595,Ernie Carlisle,0
Moquegua,Mariscal Nieto ,Moquegua,36369455,Ernie Carlisle,1
Moquegua,Mariscal Nieto ,Moquegua,72237160,Ernie Carlisle,1
Moquegua,Mariscal Nieto ,Moquegua,64321971,Ernie Carlisle,1
Moquegua,Mariscal Nieto ,Moquegua,87675644,Charles Schnee,0
Moquegua,Mariscal Nieto ,Moquegua,44678460,Charles Schnee,0
Moquegua,Mariscal Nieto ,Moquegua,50983280,Henry Jones,0
Moquegua,Mariscal Nieto ,Moquegua,66158266,Henry Jones,1
Moquegua,Mariscal Nieto ,Moquegua,35759149,Cora Worley,0
Moquegua,Mariscal Nieto ,Moquegua,28890898,Henry Jones,1
Moquegua,Mariscal Nieto ,Moquegua,61574305,Charles Schnee,0
Moquegua,Mariscal Nieto ,Moquegua,12914791,Ernie Carlisle,0
Moquegua,Mariscal Nieto ,Moquegua,26541357,Cora Worley,1
Moquegua,Mariscal Nieto ,Moquegua,74301405,Charles Schnee,1
Moquegua,Mariscal Nieto ,Moquegua,31105579,Ernie Carlisle,0
Moquegua,Mariscal Nieto ,Moquegua,61181364,Ernie Carlisle,1
Moquegua,Mariscal Nieto ,Moquegua,73199204,Ernie Carlisle,1
Moquegua,Mariscal Nieto ,Moquegua,72161866,Ernie Carlisle,0
Moquegua,Mariscal Nieto ,Moquegua,84891431,Henry Jones,0
Moquegua,Mariscal Nieto ,Moquegua,31955272,Henry Jones,0
Moquegua,Mariscal Nieto ,Moquegua,87594873,Henry Jones,0
Moquegua,Mariscal Nieto ,Moquegua,36833298,Cora Worley,0
Moquegua,Mariscal Nieto ,Moquegua,31864543,Henry Jones,0
Moquegua,Mariscal Nieto ,Moquegua,59002589,Ernie Carlisle,1
Moquegua,Mariscal Nieto ,Moquegua,46122501,Cora Worley,1
