region,provincia,ciudad,dni,candidato,esvalido
Amazonas,Condorcanqui,Nieva,58228644,Cynthia Yancy,0
Amazonas,Condorcanqui,Nieva,72133897,Raymond Cannon,0
Amazonas,Condorcanqui,Nieva,66194409,Stephen Orsborn,0
Amazonas,Condorcanqui,Nieva,46647505,Stephen Orsborn,1
Amazonas,Condorcanqui,Nieva,26359987,Raymond Cannon,1
Amazonas,Condorcanqui,Nieva,11524635,Stephen Orsborn,0
Amazonas,Condorcanqui,Nieva,37411052,Stephen Orsborn,1
Amazonas,Condorcanqui,Nieva,44735190,Raymond Cannon,0
Amazonas,Condorcanqui,Nieva,25154932,Mildred Smith,1
Amazonas,Condorcanqui,Nieva,53200759,Raymond Cannon,0
Amazonas,Condorcanqui,Nieva,58418066,Raymond Cannon,0
Amazonas,Condorcanqui,Nieva,39202187,Raymond Cannon,1
Amazonas,Condorcanqui,Nieva,85384041,Cynthia Yancy,0
Amazonas,Condorcanqui,Nieva,82258496,Raymond Cannon,0
Amazonas,Condorcanqui,Nieva,30513619,Raymond Cannon,0
Amazonas,Condorcanqui,Nieva,26013746,Raymond Cannon,0
Amazonas,Condorcanqui,Nieva,28566156,Stephen Orsborn,0
Amazonas,Condorcanqui,Nieva,47460092,Mildred Smith,1
Amazonas,Condorcanqui,Nieva,20183914,Stephen Orsborn,1
Amazonas,Condorcanqui,Nieva,59704041,Raymond Cannon,0
Amazonas,Condorcanqui,Nieva,44998461,Cynthia Yancy,1
Amazonas,Condorcanqui,Nieva,22659157,Raymond Cannon,1
Amazonas,Condorcanqui,Nieva,11848882,Raymond Cannon,1
Amazonas,Condorcanqui,Nieva,33254642,Cynthia Yancy,1
Amazonas,Condorcanqui,Nieva,43483471,Cynthia Yancy,0
Amazonas,Condorcanqui,Nieva,78251164,Cynthia Yancy,0
Amazonas,Condorcanqui,Nieva,43719388,Cynthia Yancy,0
Amazonas,Condorcanqui,Nieva,85903340,Raymond Cannon,0
Amazonas,Condorcanqui,Nieva,68181999,Mildred Smith,0
Amazonas,Condorcanqui,Nieva,29695179,Stephen Orsborn,0
Amazonas,Condorcanqui,Nieva,85975335,Raymond Cannon,0
Amazonas,Condorcanqui,Nieva,24067501,Cynthia Yancy,0
Amazonas,Condorcanqui,Nieva,59772847,Mildred Smith,1
Amazonas,Condorcanqui,Nieva,15629136,Cynthia Yancy,0
Amazonas,Condorcanqui,Nieva,25429478,Stephen Orsborn,1
Amazonas,Condorcanqui,Nieva,66960020,Raymond Cannon,1
Amazonas,Condorcanqui,Nieva,39227176,Raymond Cannon,1
Amazonas,Condorcanqui,Nieva,54873726,Stephen Orsborn,0
Amazonas,Condorcanqui,Nieva,10493559,Stephen Orsborn,1
Amazonas,Condorcanqui,Nieva,14553157,Raymond Cannon,0
Amazonas,Condorcanqui,Nieva,54850719,Stephen Orsborn,0
Amazonas,Condorcanqui,Nieva,82170323,Mildred Smith,0
Amazonas,Condorcanqui,Nieva,11933176,Stephen Orsborn,1
Amazonas,Condorcanqui,Nieva,59826851,Stephen Orsborn,0
Amazonas,Condorcanqui,Nieva,69809493,Cynthia Yancy,0
Amazonas,Condorcanqui,Nieva,42483663,Mildred Smith,1
Amazonas,Condorcanqui,Nieva,23851879,Mildred Smith,0
Amazonas,Condorcanqui,Nieva,57550175,Raymond Cannon,1
Amazonas,Condorcanqui,Nieva,75362488,Raymond Cannon,0
Amazonas,Condorcanqui,Nieva,88589473,Stephen Orsborn,1
Amazonas,Condorcanqui,Nieva,76624338,Mildred Smith,0
Amazonas,Condorcanqui,Nieva,56722360,Cynthia Yancy,0
Amazonas,Condorcanqui,Nieva,13051534,Cynthia Yancy,1
