region,provincia,ciudad,dni,candidato,esvalido
Amazonas,Chachapoyas,Chachapoyas,81334847,Cynthia Yancy,0
Amazonas,Chachapoyas,Chachapoyas,40572167,Mildred Smith,1
Amazonas,Chachapoyas,Chachapoyas,41358885,Raymond Cannon,1
Amazonas,Chachapoyas,Chachapoyas,82840112,Mildred Smith,1
Amazonas,Chachapoyas,Chachapoyas,47568662,Stephen Orsborn,0
Amazonas,Chachapoyas,Chachapoyas,74895970,Raymond Cannon,0
Amazonas,Chachapoyas,Chachapoyas,48028861,Mildred Smith,0
Amazonas,Chachapoyas,Chachapoyas,89331853,Cynthia Yancy,1
Amazonas,Chachapoyas,Chachapoyas,83001491,Raymond Cannon,0
Amazonas,Chachapoyas,Chachapoyas,62861605,Mildred Smith,0
Amazonas,Chachapoyas,Chachapoyas,48096896,Cynthia Yancy,0
Amazonas,Chachapoyas,Chachapoyas,34516630,Raymond Cannon,0
Amazonas,Chachapoyas,Chachapoyas,13585672,Raymond Cannon,0
Amazonas,Chachapoyas,Chachapoyas,30988583,Raymond Cannon,0
Amazonas,Chachapoyas,Chachapoyas,42866661,Mildred Smith,1
Amazonas,Chachapoyas,Chachapoyas,85780808,Raymond Cannon,1
Amazonas,Chachapoyas,Chachapoyas,68291793,Stephen Orsborn,1
Amazonas,Chachapoyas,Chachapoyas,47803644,Cynthia Yancy,1
Amazonas,Chachapoyas,Chachapoyas,15043334,Raymond Cannon,0
Amazonas,Chachapoyas,Chachapoyas,23939149,Cynthia Yancy,1
Amazonas,Chachapoyas,Chachapoyas,72779687,Raymond Cannon,1
Amazonas,Chachapoyas,Chachapoyas,38153269,Cynthia Yancy,1
Amazonas,Chachapoyas,Chachapoyas,49733710,Mildred Smith,1
Amazonas,Chachapoyas,Chachapoyas,30126488,Stephen Orsborn,1
Amazonas,Chachapoyas,Chachapoyas,38043868,Raymond Cannon,0
Amazonas,Chachapoyas,Chachapoyas,18669167,Raymond Cannon,0
Amazonas,Chachapoyas,Chachapoyas,35740936,Raymond Cannon,0
Amazonas,Chachapoyas,Chachapoyas,19772404,Cynthia Yancy,1
Amazonas,Chachapoyas,Chachapoyas,59567569,Stephen Orsborn,0
Amazonas,Chachapoyas,Chachapoyas,12973727,Stephen Orsborn,1
Amazonas,Chachapoyas,Chachapoyas,35200515,Stephen Orsborn,0
Amazonas,Chachapoyas,Chachapoyas,67068135,Stephen Orsborn,0
Amazonas,Chachapoyas,Chachapoyas,78230177,Stephen Orsborn,1
Amazonas,Chachapoyas,Chachapoyas,15264583,Raymond Cannon,1
Amazonas,Chachapoyas,Chachapoyas,67871863,Mildred Smith,0
Amazonas,Chachapoyas,Chachapoyas,32050467,Stephen Orsborn,0
Amazonas,Chachapoyas,Chachapoyas,73321156,Cynthia Yancy,0
Amazonas,Chachapoyas,Chachapoyas,36459396,Raymond Cannon,1
Amazonas,Chachapoyas,Chachapoyas,80397738,Raymond Cannon,1
Amazonas,Chachapoyas,Chachapoyas,27860266,Stephen Orsborn,1
Amazonas,Chachapoyas,Chachapoyas,62089745,Cynthia Yancy,0
Amazonas,Chachapoyas,Chachapoyas,54239561,Cynthia Yancy,1
Amazonas,Chachapoyas,Chachapoyas,83471636,Mildred Smith,1
Amazonas,Chachapoyas,Chachapoyas,15064487,Mildred Smith,0
