region,provincia,ciudad,dni,candidato,esvalido
Huánuco,Huánuco,Huanuco,85007905,Denise Lyons,0
Huánuco,Huánuco,Huanuco,70697909,Rusty Anderson,0
Huánuco,Huánuco,Huanuco,48904771,Rusty Anderson,1
Huánuco,Huánuco,Huanuco,66426071,Denise Lyons,0
Huánuco,Huánuco,Huanuco,44994524,Bertha Allton,1
Huánuco,Huánuco,Huanuco,39442416,Bertha Allton,0
Huánuco,Huánuco,Huanuco,28105189,Darlene Gooch,0
Huánuco,Huánuco,Huanuco,27579793,Darryl Briley,0
Huánuco,Huánuco,Huanuco,15585629,Wendy Douglas,0
Huánuco,Huánuco,Huanuco,89318268,Van Sirwet,1
Huánuco,Huánuco,Huanuco,57642675,Van Sirwet,0
Huánuco,Huánuco,Huanuco,84296254,Darlene Gooch,0
Huánuco,Huánuco,Huanuco,29700203,Andy King,1
Huánuco,Huánuco,Huanuco,11932642,Andy King,0
Huánuco,Huánuco,Huanuco,14667422,Van Sirwet,0
Huánuco,Huánuco,Huanuco,23089865,Darryl Briley,1
Huánuco,Huánuco,Huanuco,24358093,Darryl Briley,1
Huánuco,Huánuco,Huanuco,41509057,Wendy Douglas,0
Huánuco,Huánuco,Huanuco,74689235,Bertha Allton,0
Huánuco,Huánuco,Huanuco,60647828,Wendy Douglas,0
Huánuco,Huánuco,Huanuco,19991390,Andy King,0
Huánuco,Huánuco,Huanuco,80288210,Darlene Gooch,1
Huánuco,Huánuco,Huanuco,63593142,Wendy Douglas,0
Huánuco,Huánuco,Huanuco,60936151,Andy King,1
Huánuco,Huánuco,Huanuco,31275829,Darryl Briley,1
Huánuco,Huánuco,Huanuco,75365115,Denise Lyons,0
Huánuco,Huánuco,Huanuco,55158351,Rusty Anderson,1
Huánuco,Huánuco,Huanuco,78506100,Van Sirwet,1
Huánuco,Huánuco,Huanuco,25891619,Andy King,1
Huánuco,Huánuco,Huanuco,17597479,Darryl Briley,0
Huánuco,Huánuco,Huanuco,56360770,Andy King,0
Huánuco,Huánuco,Huanuco,77852949,Darryl Briley,1
Huánuco,Huánuco,Huanuco,84822771,Darryl Briley,1
Huánuco,Huánuco,Huanuco,33924370,Darlene Gooch,1
Huánuco,Huánuco,Huanuco,28912418,Darlene Gooch,1
Huánuco,Huánuco,Huanuco,67847661,Andy King,1
Huánuco,Huánuco,Huanuco,17773962,Andy King,0
Huánuco,Huánuco,Huanuco,69842421,Denise Lyons,1
Huánuco,Huánuco,Huanuco,81471377,Andy King,1
Huánuco,Huánuco,Huanuco,55397231,Rusty Anderson,0
Huánuco,Huánuco,Huanuco,21952037,Andy King,1
Huánuco,Huánuco,Huanuco,21147146,Wendy Douglas,0
Huánuco,Huánuco,Huanuco,74450169,Andy King,0
Huánuco,Huánuco,Huanuco,85763292,Van Sirwet,0
Huánuco,Huánuco,Huanuco,71653322,Rusty Anderson,0
Huánuco,Huánuco,Huanuco,31647161,Edith Rodriguez,0
Huánuco,Huánuco,Huanuco,31599898,Andy King,0
Huánuco,Huánuco,Huanuco,72783135,Darryl Briley,0
Huánuco,Huánuco,Huanuco,16389343,Edith Rodriguez,0
Huánuco,Huánuco,Huanuco,79195483,Darlene Gooch,1
Huánuco,Huánuco,Huanuco,68008647,Darryl Briley,1
Huánuco,Huánuco,Huanuco,72634794,Darlene Gooch,1
Huánuco,Huánuco,Huanuco,37992661,Edith Rodriguez,1
Huánuco,Huánuco,Huanuco,23425526,Denise Lyons,1
Huánuco,Huánuco,Huanuco,36684616,Edith Rodriguez,1
Huánuco,Huánuco,Huanuco,46896452,Denise Lyons,1
Huánuco,Huánuco,Huanuco,51500537,Denise Lyons,1
Huánuco,Huánuco,Huanuco,89415117,Andy King,0
Huánuco,Huánuco,Huanuco,53636465,Van Sirwet,0
Huánuco,Huánuco,Huanuco,10134534,Denise Lyons,0
Huánuco,Huánuco,Huanuco,14833758,Edith Rodriguez,1
Huánuco,Huánuco,Huanuco,27977695,Bertha Allton,0
Huánuco,Huánuco,Huanuco,13808191,Andy King,0
Huánuco,Huánuco,Huanuco,37993576,Rusty Anderson,1
Huánuco,Huánuco,Huanuco,35277138,Darlene Gooch,1
Huánuco,Huánuco,Huanuco,31962733,Edith Rodriguez,0
Huánuco,Huánuco,Huanuco,14389234,Wendy Douglas,1
Huánuco,Huánuco,Huanuco,20826399,Andy King,0
Huánuco,Huánuco,Huanuco,52824405,Edith Rodriguez,1
Huánuco,Huánuco,Huanuco,17093208,Denise Lyons,1
Huánuco,Huánuco,Huanuco,47874687,Rusty Anderson,1
Huánuco,Huánuco,Huanuco,75659000,Edith Rodriguez,1
Huánuco,Huánuco,Huanuco,84634178,Darlene Gooch,1
Huánuco,Huánuco,Huanuco,74014860,Andy King,0
Huánuco,Huánuco,Huanuco,23051925,Van Sirwet,0
Huánuco,Huánuco,Huanuco,25268581,Edith Rodriguez,0
Huánuco,Huánuco,Huanuco,13901564,Darlene Gooch,1
Huánuco,Huánuco,Huanuco,84656159,Bertha Allton,0
Huánuco,Huánuco,Huanuco,52926133,Rusty Anderson,1
Huánuco,Huánuco,Huanuco,63771410,Darlene Gooch,1
Huánuco,Huánuco,Huanuco,34715177,Denise Lyons,0
Huánuco,Huánuco,Huanuco,21115795,Andy King,0
Huánuco,Huánuco,Huanuco,80054943,Bertha Allton,1
Huánuco,Huánuco,Huanuco,76153432,Van Sirwet,1
Huánuco,Huánuco,Huanuco,35600520,Edith Rodriguez,1
Huánuco,Huánuco,Huanuco,65849605,Darlene Gooch,0
Huánuco,Huánuco,Huanuco,88132687,Darlene Gooch,1
Huánuco,Huánuco,Huanuco,29154010,Rusty Anderson,0
Huánuco,Huánuco,Huanuco,52393606,Denise Lyons,0
Huánuco,Huánuco,Huanuco,13000979,Darlene Gooch,0
Huánuco,Huánuco,Huanuco,21807068,Edith Rodriguez,0
Huánuco,Huánuco,Huanuco,64145555,Margaret Mikula,1
Huánuco,Huánuco,Huanuco,21525180,Andy King,0
Huánuco,Huánuco,Huanuco,60566170,Andy King,1
Huánuco,Huánuco,Huanuco,89021616,Bertha Allton,1
Huánuco,Huánuco,Huanuco,24198803,Darlene Gooch,0
Huánuco,Huánuco,Huanuco,55841862,Rusty Anderson,0
Huánuco,Huánuco,Huanuco,62127103,Wendy Douglas,0
Huánuco,Huánuco,Huanuco,29241213,Bertha Allton,1
Huánuco,Huánuco,Huanuco,22020001,Wendy Douglas,1
Huánuco,Huánuco,Huanuco,78034837,Darryl Briley,1
Huánuco,Huánuco,Huanuco,32657605,Darryl Briley,0
Huánuco,Huánuco,Huanuco,12802655,Darlene Gooch,0
Huánuco,Huánuco,Huanuco,70357157,Rusty Anderson,0
Huánuco,Huánuco,Huanuco,87845757,Rusty Anderson,0
Huánuco,Huánuco,Huanuco,49223617,Margaret Mikula,1
Huánuco,Huánuco,Huanuco,58434983,Andy King,1
Huánuco,Huánuco,Huanuco,19051070,Denise Lyons,0
Huánuco,Huánuco,Huanuco,40350652,Denise Lyons,0
Huánuco,Huánuco,Huanuco,11041883,Rusty Anderson,1
Huánuco,Huánuco,Huanuco,55115861,Denise Lyons,1
Huánuco,Huánuco,Huanuco,31537888,Rusty Anderson,1
Huánuco,Huánuco,Huanuco,57896839,Denise Lyons,0
Huánuco,Huánuco,Huanuco,79645785,Rusty Anderson,1
Huánuco,Huánuco,Huanuco,19746213,Margaret Mikula,1
Huánuco,Huánuco,Huanuco,32316969,Rusty Anderson,0
Huánuco,Huánuco,Huanuco,36538904,Wendy Douglas,0
Huánuco,Huánuco,Huanuco,79843325,Darryl Briley,0
Huánuco,Huánuco,Huanuco,25367922,Bertha Allton,0
Huánuco,Huánuco,Huanuco,84402280,Darryl Briley,1
Huánuco,Huánuco,Huanuco,53461952,Edith Rodriguez,1
Huánuco,Huánuco,Huanuco,11628281,Van Sirwet,0
Huánuco,Huánuco,Huanuco,87370979,Darryl Briley,1
Huánuco,Huánuco,Huanuco,59663126,Darryl Briley,1
Huánuco,Huánuco,Huanuco,13268034,Rusty Anderson,0
Huánuco,Huánuco,Huanuco,46272526,Bertha Allton,1
Huánuco,Huánuco,Huanuco,29877138,Andy King,1
Huánuco,Huánuco,Huanuco,48074282,Van Sirwet,0
Huánuco,Huánuco,Huanuco,28062003,Denise Lyons,1
Huánuco,Huánuco,Huanuco,21150871,Wendy Douglas,1
Huánuco,Huánuco,Huanuco,43732173,Darryl Briley,1
Huánuco,Huánuco,Huanuco,38499431,Denise Lyons,1
Huánuco,Huánuco,Huanuco,82961309,Wendy Douglas,1
Huánuco,Huánuco,Huanuco,68043994,Denise Lyons,1
Huánuco,Huánuco,Huanuco,23909062,Wendy Douglas,0
Huánuco,Huánuco,Huanuco,19009692,Darlene Gooch,1
Huánuco,Huánuco,Huanuco,58477192,Van Sirwet,1
Huánuco,Huánuco,Huanuco,69051863,Margaret Mikula,1
Huánuco,Huánuco,Huanuco,10357333,Rusty Anderson,0
Huánuco,Huánuco,Huanuco,54965894,Andy King,1
Huánuco,Huánuco,Huanuco,85949663,Edith Rodriguez,0
Huánuco,Huánuco,Huanuco,10116830,Rusty Anderson,1
Huánuco,Huánuco,Huanuco,45424723,Darlene Gooch,1
Huánuco,Huánuco,Huanuco,66717065,Andy King,1
Huánuco,Huánuco,Huanuco,11366729,Bertha Allton,1
Huánuco,Huánuco,Huanuco,73845070,Rusty Anderson,1
Huánuco,Huánuco,Huanuco,89159696,Darryl Briley,1
Huánuco,Huánuco,Huanuco,36831684,Darlene Gooch,1
Huánuco,Huánuco,Huanuco,59954266,Denise Lyons,0
Huánuco,Huánuco,Huanuco,56758849,Andy King,0
Huánuco,Huánuco,Huanuco,69696134,Wendy Douglas,1
Huánuco,Huánuco,Huanuco,26283443,Bertha Allton,0
Huánuco,Huánuco,Huanuco,42972988,Darryl Briley,1
Huánuco,Huánuco,Huanuco,51212134,Darryl Briley,1
Huánuco,Huánuco,Huanuco,46092580,Rusty Anderson,0
Huánuco,Huánuco,Huanuco,23611929,Van Sirwet,1
Huánuco,Huánuco,Huanuco,81103283,Darlene Gooch,1
Huánuco,Huánuco,Huanuco,67942073,Darryl Briley,0
