region,provincia,ciudad,dni,candidato,esvalido
Huánuco,Marañón,Huacrachuco,31651086,Denise Lyons,1
Huánuco,Marañón,Huacrachuco,74053795,Margaret Mikula,1
Huánuco,Marañón,Huacrachuco,22272308,Bertha Allton,1
Huánuco,Marañón,Huacrachuco,67921103,Van Sirwet,0
Huánuco,Marañón,Huacrachuco,69972625,Margaret Mikula,1
Huánuco,Marañón,Huacrachuco,22326840,Edith Rodriguez,1
Huánuco,Marañón,Huacrachuco,73366208,Rusty Anderson,0
Huánuco,Marañón,Huacrachuco,13837212,Darlene Gooch,0
Huánuco,Marañón,Huacrachuco,35040804,Andy King,0
Huánuco,Marañón,Huacrachuco,29972947,Denise Lyons,1
Huánuco,Marañón,Huacrachuco,43316476,Margaret Mikula,0
Huánuco,Marañón,Huacrachuco,10854046,Rusty Anderson,0
Huánuco,Marañón,Huacrachuco,62546752,Darlene Gooch,1
Huánuco,Marañón,Huacrachuco,81948714,Edith Rodriguez,1
Huánuco,Marañón,Huacrachuco,52462047,Andy King,0
Huánuco,Marañón,Huacrachuco,30369005,Bertha Allton,0
Huánuco,Marañón,Huacrachuco,75713854,Denise Lyons,1
Huánuco,Marañón,Huacrachuco,38229554,Rusty Anderson,0
Huánuco,Marañón,Huacrachuco,12523956,Rusty Anderson,1
Huánuco,Marañón,Huacrachuco,40926302,Rusty Anderson,0
Huánuco,Marañón,Huacrachuco,77645851,Van Sirwet,1
Huánuco,Marañón,Huacrachuco,13974552,Bertha Allton,0
Huánuco,Marañón,Huacrachuco,54636161,Darryl Briley,0
Huánuco,Marañón,Huacrachuco,22789008,Denise Lyons,1
Huánuco,Marañón,Huacrachuco,88970850,Wendy Douglas,1
Huánuco,Marañón,Huacrachuco,28394252,Rusty Anderson,1
Huánuco,Marañón,Huacrachuco,36569687,Edith Rodriguez,1
Huánuco,Marañón,Huacrachuco,64446567,Darryl Briley,0
Huánuco,Marañón,Huacrachuco,37867383,Bertha Allton,1
Huánuco,Marañón,Huacrachuco,88913536,Rusty Anderson,0
Huánuco,Marañón,Huacrachuco,17413964,Edith Rodriguez,0
Huánuco,Marañón,Huacrachuco,87234019,Bertha Allton,0
Huánuco,Marañón,Huacrachuco,82622890,Edith Rodriguez,0
Huánuco,Marañón,Huacrachuco,80778507,Wendy Douglas,1
Huánuco,Marañón,Huacrachuco,81902161,Rusty Anderson,0
Huánuco,Marañón,Huacrachuco,68373221,Darlene Gooch,1
Huánuco,Marañón,Huacrachuco,54824560,Margaret Mikula,0
Huánuco,Marañón,Huacrachuco,74473827,Darlene Gooch,0
Huánuco,Marañón,Huacrachuco,52560361,Darryl Briley,1
Huánuco,Marañón,Huacrachuco,43801691,Denise Lyons,0
Huánuco,Marañón,Huacrachuco,62850875,Edith Rodriguez,0
Huánuco,Marañón,Huacrachuco,48938605,Darlene Gooch,1
Huánuco,Marañón,Huacrachuco,57196720,Bertha Allton,1
Huánuco,Marañón,Huacrachuco,29957696,Van Sirwet,1
Huánuco,Marañón,Huacrachuco,80184713,Wendy Douglas,1
Huánuco,Marañón,Huacrachuco,45251540,Andy King,0
Huánuco,Marañón,Huacrachuco,10282562,Andy King,0
Huánuco,Marañón,Huacrachuco,40523418,Bertha Allton,0
Huánuco,Marañón,Huacrachuco,37264475,Van Sirwet,0
Huánuco,Marañón,Huacrachuco,69016215,Denise Lyons,1
Huánuco,Marañón,Huacrachuco,20207354,Denise Lyons,0
Huánuco,Marañón,Huacrachuco,51214582,Denise Lyons,1
Huánuco,Marañón,Huacrachuco,87272449,Wendy Douglas,0
Huánuco,Marañón,Huacrachuco,84249094,Margaret Mikula,1
Huánuco,Marañón,Huacrachuco,10977697,Van Sirwet,1
Huánuco,Marañón,Huacrachuco,20491920,Wendy Douglas,0
Huánuco,Marañón,Huacrachuco,28767712,Rusty Anderson,0
Huánuco,Marañón,Huacrachuco,84751420,Margaret Mikula,1
Huánuco,Marañón,Huacrachuco,83157332,Denise Lyons,0
Huánuco,Marañón,Huacrachuco,86492386,Rusty Anderson,0
Huánuco,Marañón,Huacrachuco,70981539,Darryl Briley,1
Huánuco,Marañón,Huacrachuco,71421358,Wendy Douglas,1
Huánuco,Marañón,Huacrachuco,28418305,Wendy Douglas,1
Huánuco,Marañón,Huacrachuco,49310750,Denise Lyons,0
Huánuco,Marañón,Huacrachuco,14104569,Rusty Anderson,1
Huánuco,Marañón,Huacrachuco,31438895,Darlene Gooch,1
Huánuco,Marañón,Huacrachuco,10237136,Margaret Mikula,0
Huánuco,Marañón,Huacrachuco,41949196,Darlene Gooch,0
Huánuco,Marañón,Huacrachuco,71295611,Rusty Anderson,1
Huánuco,Marañón,Huacrachuco,62125660,Darryl Briley,1
Huánuco,Marañón,Huacrachuco,61225692,Wendy Douglas,1
Huánuco,Marañón,Huacrachuco,62103406,Van Sirwet,1
Huánuco,Marañón,Huacrachuco,33914995,Andy King,0
Huánuco,Marañón,Huacrachuco,70222448,Wendy Douglas,1
Huánuco,Marañón,Huacrachuco,87570785,Darlene Gooch,1
Huánuco,Marañón,Huacrachuco,18412829,Wendy Douglas,1
Huánuco,Marañón,Huacrachuco,48806357,Margaret Mikula,0
Huánuco,Marañón,Huacrachuco,66656238,Darryl Briley,1
Huánuco,Marañón,Huacrachuco,54399470,Edith Rodriguez,1
Huánuco,Marañón,Huacrachuco,17495241,Wendy Douglas,1
Huánuco,Marañón,Huacrachuco,88610917,Wendy Douglas,1
Huánuco,Marañón,Huacrachuco,41557522,Darryl Briley,0
Huánuco,Marañón,Huacrachuco,13907862,Rusty Anderson,0
Huánuco,Marañón,Huacrachuco,54800739,Darryl Briley,1
Huánuco,Marañón,Huacrachuco,57942013,Margaret Mikula,0
Huánuco,Marañón,Huacrachuco,65516189,Darryl Briley,1
Huánuco,Marañón,Huacrachuco,67316357,Bertha Allton,1
Huánuco,Marañón,Huacrachuco,17811966,Denise Lyons,0
Huánuco,Marañón,Huacrachuco,59423726,Wendy Douglas,0
Huánuco,Marañón,Huacrachuco,15116203,Rusty Anderson,0
Huánuco,Marañón,Huacrachuco,85635305,Darlene Gooch,1
Huánuco,Marañón,Huacrachuco,10194031,Darryl Briley,0
Huánuco,Marañón,Huacrachuco,52843781,Darryl Briley,0
