region,provincia,ciudad,dni,candidato,esvalido
Cusco,Canas,Yanaoca,42041597,Bryan Little,0
Cusco,Canas,Yanaoca,24536899,Shannon Schaeffer,1
Cusco,Canas,Yanaoca,11012187,James Moore,0
Cusco,Canas,Yanaoca,85985585,James Moore,1
Cusco,Canas,Yanaoca,34498083,Edwin Green,1
Cusco,Canas,Yanaoca,71798579,Edwin Green,1
Cusco,Canas,Yanaoca,12217116,Gwendolyn Dorman,1
Cusco,Canas,Yanaoca,21298873,Gwendolyn Dorman,0
Cusco,Canas,Yanaoca,78496975,Edwin Green,1
Cusco,Canas,Yanaoca,74239702,Kevin Rodriguez,1
Cusco,Canas,Yanaoca,19149798,John Thomas,1
Cusco,Canas,Yanaoca,88953494,Edwin Green,1
Cusco,Canas,Yanaoca,64273061,Mark Martin,0
Cusco,Canas,Yanaoca,40133564,John Thomas,1
Cusco,Canas,Yanaoca,32513010,Shannon Schaeffer,0
Cusco,Canas,Yanaoca,49492422,Bryan Little,0
Cusco,Canas,Yanaoca,16275634,Bryan Little,0
Cusco,Canas,Yanaoca,10289066,Bryan Little,0
Cusco,Canas,Yanaoca,48336408,Gwendolyn Dorman,1
Cusco,Canas,Yanaoca,68891508,James Moore,0
Cusco,Canas,Yanaoca,55540468,Kevin Rodriguez,1
Cusco,Canas,Yanaoca,77718974,Mark Martin,0
Cusco,Canas,Yanaoca,29823078,Gwendolyn Dorman,1
Cusco,Canas,Yanaoca,73959470,Mark Martin,0
Cusco,Canas,Yanaoca,65255460,James Moore,0
Cusco,Canas,Yanaoca,73442179,Kevin Rodriguez,1
Cusco,Canas,Yanaoca,25814995,Mark Martin,0
Cusco,Canas,Yanaoca,35293402,Edwin Green,0
Cusco,Canas,Yanaoca,78290249,Shannon Schaeffer,1
Cusco,Canas,Yanaoca,63471700,John Thomas,0
Cusco,Canas,Yanaoca,22509096,Joseph Lambert,0
Cusco,Canas,Yanaoca,49193225,Edwin Green,1
Cusco,Canas,Yanaoca,24769217,Shannon Schaeffer,0
Cusco,Canas,Yanaoca,19585905,Gwendolyn Dorman,1
Cusco,Canas,Yanaoca,70342327,Kevin Rodriguez,0
Cusco,Canas,Yanaoca,54611342,Mark Martin,0
Cusco,Canas,Yanaoca,45939270,Joseph Lambert,0
Cusco,Canas,Yanaoca,22401326,Kevin Rodriguez,1
Cusco,Canas,Yanaoca,48340176,Shannon Schaeffer,0
Cusco,Canas,Yanaoca,77422703,Joseph Lambert,0
Cusco,Canas,Yanaoca,39017607,Shannon Schaeffer,1
Cusco,Canas,Yanaoca,22480940,Mark Martin,1
Cusco,Canas,Yanaoca,52306960,Bryan Little,1
Cusco,Canas,Yanaoca,24414408,Mark Martin,1
Cusco,Canas,Yanaoca,57262766,Kevin Rodriguez,1
Cusco,Canas,Yanaoca,45424265,Mark Martin,1
Cusco,Canas,Yanaoca,57081608,Shannon Schaeffer,0
Cusco,Canas,Yanaoca,71434055,Mark Martin,1
Cusco,Canas,Yanaoca,47443015,Bryan Little,1
Cusco,Canas,Yanaoca,24940432,Kevin Rodriguez,1
Cusco,Canas,Yanaoca,46811120,Shannon Schaeffer,1
Cusco,Canas,Yanaoca,63982350,John Thomas,1
Cusco,Canas,Yanaoca,24452252,Edwin Green,0
Cusco,Canas,Yanaoca,72978888,Edwin Green,0
Cusco,Canas,Yanaoca,14850120,Edwin Green,0
Cusco,Canas,Yanaoca,38960638,Mark Martin,0
Cusco,Canas,Yanaoca,10424554,Gwendolyn Dorman,1
Cusco,Canas,Yanaoca,77405045,James Moore,0
Cusco,Canas,Yanaoca,35477568,John Thomas,0
Cusco,Canas,Yanaoca,45351153,Gwendolyn Dorman,0
Cusco,Canas,Yanaoca,61225776,Kevin Rodriguez,1
Cusco,Canas,Yanaoca,87652198,Mark Martin,0
Cusco,Canas,Yanaoca,46247646,Joseph Lambert,1
Cusco,Canas,Yanaoca,26215893,Joseph Lambert,0
Cusco,Canas,Yanaoca,10410836,Shannon Schaeffer,1
Cusco,Canas,Yanaoca,70144814,Joseph Lambert,0
Cusco,Canas,Yanaoca,74088492,Edwin Green,0
Cusco,Canas,Yanaoca,40923861,Kevin Rodriguez,0
Cusco,Canas,Yanaoca,28730368,John Thomas,0
Cusco,Canas,Yanaoca,80458918,James Moore,0
Cusco,Canas,Yanaoca,23822454,Mark Martin,1
Cusco,Canas,Yanaoca,58053181,James Moore,1
Cusco,Canas,Yanaoca,52871561,Gwendolyn Dorman,0
Cusco,Canas,Yanaoca,52614321,Gwendolyn Dorman,0
Cusco,Canas,Yanaoca,40425477,Shannon Schaeffer,1
Cusco,Canas,Yanaoca,61569427,Edwin Green,0
Cusco,Canas,Yanaoca,74370490,Gwendolyn Dorman,1
Cusco,Canas,Yanaoca,63569746,Edwin Green,0
Cusco,Canas,Yanaoca,35655205,Kevin Rodriguez,0
Cusco,Canas,Yanaoca,73923336,Gwendolyn Dorman,0
Cusco,Canas,Yanaoca,33298201,Gwendolyn Dorman,1
Cusco,Canas,Yanaoca,46013276,John Thomas,0
Cusco,Canas,Yanaoca,84201491,Joseph Lambert,1
Cusco,Canas,Yanaoca,83293517,Mark Martin,0
Cusco,Canas,Yanaoca,64328198,John Thomas,1
Cusco,Canas,Yanaoca,60235507,Edwin Green,1
Cusco,Canas,Yanaoca,15782229,Edwin Green,0
Cusco,Canas,Yanaoca,64597537,Kevin Rodriguez,1
Cusco,Canas,Yanaoca,61151595,John Thomas,1
Cusco,Canas,Yanaoca,69740737,Gwendolyn Dorman,1
Cusco,Canas,Yanaoca,51902505,Kevin Rodriguez,1
Cusco,Canas,Yanaoca,56124971,Edwin Green,1
Cusco,Canas,Yanaoca,53370926,Mark Martin,0
Cusco,Canas,Yanaoca,73359119,John Thomas,0
Cusco,Canas,Yanaoca,43113965,Mark Martin,0
Cusco,Canas,Yanaoca,86068575,Mark Martin,1
Cusco,Canas,Yanaoca,64309458,Bryan Little,1
Cusco,Canas,Yanaoca,64525599,Bryan Little,0
Cusco,Canas,Yanaoca,36131553,Joseph Lambert,0
Cusco,Canas,Yanaoca,24734505,Bryan Little,0
Cusco,Canas,Yanaoca,58890274,James Moore,0
Cusco,Canas,Yanaoca,28785632,Bryan Little,1
