region,provincia,ciudad,dni,candidato,esvalido
Piura,Morropón ,Chulucanas,31533038,Patsy Williams,0
Piura,Morropón ,Chulucanas,77153574,Jessica Bailey,1
Piura,Morropón ,Chulucanas,24190363,Mary Mcneill,1
Piura,Morropón ,Chulucanas,57002257,Kathryn Frost,1
Piura,Morropón ,Chulucanas,25691109,Jessica Bailey,1
Piura,Morropón ,Chulucanas,32347475,Terri Brinson,0
Piura,Morropón ,Chulucanas,78635081,Kathryn Frost,0
Piura,Morropón ,Chulucanas,30386161,Mary Mcneill,1
Piura,Morropón ,Chulucanas,30264639,Teresa Branson,0
Piura,Morropón ,Chulucanas,46498442,Terri Brinson,1
Piura,Morropón ,Chulucanas,38833337,George Tedesco,0
Piura,Morropón ,Chulucanas,34330945,Mark Mcdonald,1
Piura,Morropón ,Chulucanas,52027622,George Tedesco,1
Piura,Morropón ,Chulucanas,35784460,Connie Sansoucie,1
Piura,Morropón ,Chulucanas,58936973,Jessica Bailey,0
Piura,Morropón ,Chulucanas,16136295,Kathryn Frost,1
Piura,Morropón ,Chulucanas,21494795,Terri Brinson,0
Piura,Morropón ,Chulucanas,10306930,Mark Mcdonald,1
Piura,Morropón ,Chulucanas,86560622,Jessica Bailey,1
Piura,Morropón ,Chulucanas,22648342,Terri Nott,0
Piura,Morropón ,Chulucanas,84589003,Patsy Williams,1
Piura,Morropón ,Chulucanas,57536228,Connie Sansoucie,0
Piura,Morropón ,Chulucanas,82649619,Terri Nott,0
Piura,Morropón ,Chulucanas,25910874,Kathryn Frost,0
Piura,Morropón ,Chulucanas,71124154,Patsy Williams,0
Piura,Morropón ,Chulucanas,68849458,Mark Mcdonald,1
Piura,Morropón ,Chulucanas,17336947,Kathryn Frost,0
Piura,Morropón ,Chulucanas,70011901,Mark Mcdonald,0
Piura,Morropón ,Chulucanas,60352903,Teresa Branson,1
Piura,Morropón ,Chulucanas,12801005,Kathryn Frost,1
Piura,Morropón ,Chulucanas,82578788,Terri Brinson,1
Piura,Morropón ,Chulucanas,61797622,Mary Mcneill,1
Piura,Morropón ,Chulucanas,31750766,Jessica Bailey,0
Piura,Morropón ,Chulucanas,47206314,Connie Sansoucie,0
Piura,Morropón ,Chulucanas,43336254,Terri Nott,0
Piura,Morropón ,Chulucanas,67194822,Mark Mcdonald,0
Piura,Morropón ,Chulucanas,63064886,Jessica Bailey,1
Piura,Morropón ,Chulucanas,46416389,Teresa Branson,1
Piura,Morropón ,Chulucanas,70381996,Teresa Branson,0
Piura,Morropón ,Chulucanas,31376411,Terri Brinson,0
Piura,Morropón ,Chulucanas,36492641,Connie Sansoucie,0
Piura,Morropón ,Chulucanas,58329687,Mark Mcdonald,1
Piura,Morropón ,Chulucanas,85557080,Terri Brinson,1
Piura,Morropón ,Chulucanas,86960811,Jessica Bailey,0
